Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_24,Scene7,On,Off,0.0800,0.1600,0.0800,-0.8522,0.4221,-0.3091,Text
exp_24,Scene7,On,Off,0.2200,0.2800,0.0600,-0.8658,0.3826,-0.3224,Others
exp_24,Scene7,On,Off,0.3200,0.4400,0.1200,-0.8414,0.3946,-0.3692,Others
exp_24,Scene7,On,Off,0.5600,0.7000,0.1400,-0.8780,0.4513,-0.1593,Text
exp_24,Scene7,On,Off,0.7600,0.8400,0.0800,-0.8425,0.4359,-0.3167,Text
exp_24,Scene7,On,Off,1.0000,1.1400,0.1400,-0.8880,0.4593,-0.0230,Text
exp_24,Scene7,On,Off,1.1800,1.2400,0.0600,-0.8845,0.4633,-0.0555,Text
exp_24,Scene7,On,Off,1.3600,1.6600,0.3000,-0.8831,0.4679,0.0331,Text
exp_24,Scene7,On,Off,1.7000,1.7800,0.0800,-0.8797,0.4731,0.0488,Text
exp_24,Scene7,On,Off,1.8600,1.9400,0.0800,-0.8595,0.4585,-0.2259,Text
exp_24,Scene7,On,Off,2.2000,2.2600,0.0600,-0.8601,0.3866,-0.3329,Others
exp_24,Scene7,On,Off,2.3800,2.4600,0.0800,-0.8924,0.4147,-0.1781,Others
exp_24,Scene7,On,Off,2.5200,2.6200,0.1000,-0.9218,0.3867,-0.0263,Others
exp_24,Scene7,On,Off,2.6800,2.9200,0.2400,-0.8994,0.4175,0.1294,Others
exp_24,Scene7,On,Off,2.9800,3.1400,0.1600,-0.8947,0.4175,0.1586,Others
exp_24,Scene7,On,Off,3.2000,3.2800,0.0800,-0.8887,0.3703,0.2703,Others
exp_24,Scene7,On,Off,3.7000,3.8200,0.1200,-0.8375,0.4843,-0.2532,Text
exp_24,Scene7,On,Off,4.3600,4.4200,0.0600,-0.9277,0.3732,0.0057,Others
exp_24,Scene7,On,Off,4.4600,4.5200,0.0600,-0.9357,0.3528,-0.0034,Urban
exp_24,Scene7,On,Off,4.6000,4.8400,0.2400,-0.9090,0.3660,0.1994,Urban
exp_24,Scene7,On,Off,4.8800,5.0200,0.1400,-0.9163,0.3848,0.1111,Others
exp_24,Scene7,On,Off,5.9000,6.0000,0.1000,-0.2370,0.1271,-0.9631,Culturual  Heritage
exp_24,Scene7,On,Off,6.2200,6.3000,0.0800,-0.0547,0.2237,-0.9731,Culturual  Heritage
exp_24,Scene7,On,Off,6.5600,6.6200,0.0600,-0.0274,0.5972,-0.8016,Culturual  Heritage
exp_24,Scene7,On,Off,6.8800,7.0200,0.1400,0.0392,0.6191,-0.7843,Culturual  Heritage
exp_24,Scene7,On,Off,7.0800,7.1400,0.0600,-0.0827,0.5958,-0.7989,Culturual  Heritage
exp_24,Scene7,On,Off,7.2600,7.3200,0.0600,-0.0470,0.4449,-0.8944,Culturual  Heritage
exp_24,Scene7,On,Off,7.3600,7.4200,0.0600,-0.0453,0.4109,-0.9105,Culturual  Heritage
exp_24,Scene7,On,Off,9.1400,9.2000,0.0600,-0.4427,0.1045,0.8905,Culturual  Heritage
exp_24,Scene7,On,Off,9.4600,9.5200,0.0600,-0.1452,0.4692,0.8711,Culturual  Heritage
exp_24,Scene7,On,Off,9.6600,9.8200,0.1600,-0.2069,0.5320,0.8211,Others
exp_24,Scene7,On,Off,9.9400,10.1200,0.1800,-0.3163,0.5858,0.7462,Others
