Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_17,Scene2,Off,On,0.0200,0.0800,0.0600,0.3530,-0.0929,0.9310,Tamed nature
exp_17,Scene2,Off,On,0.4000,0.4600,0.0600,0.3373,-0.0122,0.9413,Tamed nature
exp_17,Scene2,Off,On,0.6000,0.8000,0.2000,0.4259,-0.0524,0.9033,Tamed nature
exp_17,Scene2,Off,On,0.8400,0.9200,0.0800,0.4010,-0.0185,0.9159,Tamed nature
exp_17,Scene2,Off,On,1.1800,1.3200,0.1400,0.4260,0.1434,0.8933,Culturual  Heritage
exp_17,Scene2,Off,On,1.3600,1.4200,0.0600,0.5636,0.1876,0.8045,Culturual  Heritage
exp_17,Scene2,Off,On,2.2200,2.3600,0.1400,0.7677,0.0515,0.6387,Tamed nature
exp_17,Scene2,Off,On,2.4400,2.5600,0.1200,0.5509,0.0352,0.8338,Tamed nature
exp_17,Scene2,Off,On,2.8400,2.9000,0.0600,0.5428,0.0726,0.8367,Culturual  Heritage
exp_17,Scene2,Off,On,3.6400,3.7000,0.0600,0.3030,0.0439,0.9520,Tamed nature
exp_17,Scene2,Off,On,3.7400,3.8200,0.0800,0.2721,0.0417,0.9614,Tamed nature
exp_17,Scene2,Off,On,3.9800,4.0400,0.0600,0.0767,0.1114,0.9908,Nature
exp_17,Scene2,Off,On,4.5600,4.6200,0.0600,-0.2308,0.1713,0.9578,Culturual  Heritage
exp_17,Scene2,Off,On,4.9400,5.0000,0.0600,-0.1852,0.1904,0.9641,Nature
exp_17,Scene2,Off,On,5.1200,5.2000,0.0800,-0.2303,0.1660,0.9589,Culturual  Heritage
exp_17,Scene2,Off,On,5.2400,5.3200,0.0800,-0.1921,0.1943,0.9620,Nature
exp_17,Scene2,Off,On,5.5800,5.6400,0.0600,-0.0183,0.0810,0.9965,Nature
exp_17,Scene2,Off,On,5.8400,5.9000,0.0600,-0.0925,0.0796,0.9925,Nature
exp_17,Scene2,Off,On,6.0200,6.1000,0.0800,0.0761,0.0613,0.9952,Nature
exp_17,Scene2,Off,On,6.1800,6.2600,0.0800,0.0857,0.0621,0.9944,Nature
exp_17,Scene2,Off,On,6.6800,6.7400,0.0600,0.2595,0.0920,0.9614,Culturual  Heritage
exp_17,Scene2,Off,On,6.9600,7.0600,0.1000,0.0950,0.1015,0.9903,Nature
exp_17,Scene2,Off,On,7.1000,7.2600,0.1600,0.0906,0.1194,0.9887,Nature
