Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_17,Scene8,On,On,0.0800,0.1600,0.0800,-0.4028,0.8093,0.4275,Text
exp_17,Scene8,On,On,0.2400,0.3400,0.1000,-0.2896,0.8371,0.4642,Text
exp_17,Scene8,On,On,0.4600,0.5400,0.0800,-0.3006,0.8464,0.4396,Text
exp_17,Scene8,On,On,0.7000,0.7800,0.0800,-0.3296,0.8519,0.4069,Text
exp_17,Scene8,On,On,0.8400,0.9200,0.0800,-0.2950,0.8433,0.4492,Text
exp_17,Scene8,On,On,1.1400,1.2200,0.0800,-0.3173,0.8412,0.4378,Text
exp_17,Scene8,On,On,1.4600,1.5200,0.0600,-0.0853,0.8581,0.5064,Text
exp_17,Scene8,On,On,1.8000,1.9800,0.1800,0.0681,0.8737,0.4818,Text
exp_17,Scene8,On,On,2.1400,2.2000,0.0600,0.3093,0.8312,0.4619,Text
exp_17,Scene8,On,On,2.5600,2.6200,0.0600,0.4019,0.8076,0.4315,Text
exp_17,Scene8,On,On,3.0800,3.1400,0.0600,0.0424,0.8417,0.5382,Others
exp_17,Scene8,On,On,3.2800,3.3800,0.1000,-0.0998,0.7782,0.6201,Urban
exp_17,Scene8,On,On,3.4600,3.5400,0.0800,-0.1069,0.7650,0.6351,Urban
exp_17,Scene8,On,On,3.5800,3.6400,0.0600,-0.1019,0.7463,0.6577,Urban
exp_17,Scene8,On,On,3.6800,3.7600,0.0800,0.0272,0.7442,0.6674,Urban
exp_17,Scene8,On,On,3.8200,3.9600,0.1400,0.0314,0.7289,0.6839,Urban
exp_17,Scene8,On,On,4.4800,4.5600,0.0800,-0.0164,0.6597,0.7514,Urban
exp_17,Scene8,On,On,4.8000,5.0200,0.2200,-0.1070,0.7451,0.6583,Urban
exp_17,Scene8,On,On,5.5800,5.7600,0.1800,-0.1366,0.8044,0.5782,Others
exp_17,Scene8,On,On,5.8600,5.9600,0.1000,-0.1125,0.7514,0.6502,Urban
exp_17,Scene8,On,On,6.2000,6.2800,0.0800,-0.0324,0.7388,0.6731,Urban
exp_17,Scene8,On,On,6.4600,6.5600,0.1000,0.0284,0.6994,0.7142,Urban
exp_17,Scene8,On,On,6.8400,6.9200,0.0800,-0.0910,0.7322,0.6750,Urban
exp_17,Scene8,On,On,7.0000,7.1400,0.1400,-0.0739,0.7234,0.6864,Urban
exp_17,Scene8,On,On,7.2600,7.3800,0.1200,-0.0505,0.7247,0.6872,Urban
exp_17,Scene8,On,On,7.6400,7.7200,0.0800,-0.0528,0.7085,0.7038,Urban
exp_17,Scene8,On,On,7.8000,7.9000,0.1000,-0.0884,0.6964,0.7122,Urban
exp_17,Scene8,On,On,8.8000,8.8600,0.0600,-0.0625,0.3335,0.9407,Others
exp_17,Scene8,On,On,9.2000,9.2600,0.0600,-0.0830,-0.1483,0.9854,Others
exp_17,Scene8,On,On,9.8000,9.8800,0.0800,-0.4110,-0.2560,0.8750,Text
exp_17,Scene8,On,On,10.0200,10.1800,0.1600,-0.2676,-0.2061,0.9412,Text
exp_17,Scene8,On,On,10.2200,10.3200,0.1000,-0.2497,-0.2200,0.9430,Text
exp_17,Scene8,On,On,10.3600,10.4600,0.1000,-0.2431,-0.2073,0.9476,Text
exp_17,Scene8,On,On,10.5200,10.5800,0.0600,0.0048,-0.2625,0.9649,Text
exp_17,Scene8,On,On,10.7000,10.7600,0.0600,-0.1121,-0.2445,0.9632,Text
exp_17,Scene8,On,On,10.8000,11.0200,0.2200,-0.1219,-0.2239,0.9670,Text
exp_17,Scene8,On,On,11.1800,11.3000,0.1200,-0.3657,-0.1883,0.9115,Text
exp_17,Scene8,On,On,11.3400,11.4600,0.1200,-0.2849,-0.2334,0.9297,Text
exp_17,Scene8,On,On,11.5600,11.6600,0.1000,-0.4675,-0.0756,0.8808,Others
exp_17,Scene8,On,On,11.7800,11.8400,0.0600,-0.4502,-0.2183,0.8658,Text
exp_17,Scene8,On,On,12.1000,12.1600,0.0600,-0.1571,-0.2255,0.9615,Text
exp_17,Scene8,On,On,12.2000,12.2600,0.0600,-0.1466,-0.2254,0.9632,Text
exp_17,Scene8,On,On,12.3400,12.4200,0.0800,-0.0934,-0.1634,0.9821,Others
exp_17,Scene8,On,On,12.4800,12.6200,0.1400,0.0195,-0.2224,0.9748,Text
exp_17,Scene8,On,On,13.0800,13.1400,0.0600,0.4243,-0.1928,0.8847,Text
exp_17,Scene8,On,On,13.3000,13.3600,0.0600,0.5118,-0.2053,0.8342,Text
exp_17,Scene8,On,On,13.6600,13.7200,0.0600,0.0743,-0.6648,0.7433,Others
exp_17,Scene8,On,On,14.5600,14.6600,0.1000,-0.5923,-0.5261,0.6103,Others
exp_17,Scene8,On,On,14.7000,14.8400,0.1400,-0.5710,-0.5437,0.6151,Others
exp_17,Scene8,On,On,16.1000,16.1600,0.0600,0.2381,-0.3267,0.9147,Text
exp_17,Scene8,On,On,16.6000,16.6800,0.0800,0.2244,-0.7058,0.6719,Text
exp_17,Scene8,On,On,17.5600,17.6400,0.0800,-0.5793,-0.5561,0.5960,Text
exp_17,Scene8,On,On,18.0600,18.1200,0.0600,-0.2288,-0.6809,0.6958,Text
exp_17,Scene8,On,On,18.1600,18.2400,0.0800,-0.2259,-0.6579,0.7184,Others
exp_17,Scene8,On,On,18.4800,18.5600,0.0800,-0.1607,-0.5307,0.8322,Others
exp_17,Scene8,On,On,18.6000,18.7000,0.1000,-0.1320,-0.5314,0.8367,Others
exp_17,Scene8,On,On,18.8800,18.9400,0.0600,0.0162,-0.5994,0.8003,Others
exp_17,Scene8,On,On,18.9800,19.0400,0.0600,0.0490,-0.6053,0.7945,Others
exp_17,Scene8,On,On,19.1800,19.2600,0.0800,0.0723,-0.5987,0.7977,Others
exp_17,Scene8,On,On,19.6800,19.7600,0.0800,0.3809,-0.6717,0.6354,Others
exp_17,Scene8,On,On,20.7400,20.8600,0.1200,-0.3542,-0.7315,0.5826,Text
exp_17,Scene8,On,On,20.9600,21.1200,0.1600,-0.2057,-0.7795,0.5917,Text
exp_17,Scene8,On,On,21.2400,21.3600,0.1200,-0.1515,-0.7483,0.6458,Text
exp_17,Scene8,On,On,21.4400,21.5600,0.1200,-0.1172,-0.6641,0.7384,Others
exp_17,Scene8,On,On,22.3000,22.3600,0.0600,0.1805,-0.6727,0.7176,Others
exp_17,Scene8,On,On,22.4200,22.4800,0.0600,0.2532,-0.7630,0.5948,Text
exp_17,Scene8,On,On,22.7400,22.8000,0.0600,0.5798,-0.6698,0.4640,Text
exp_17,Scene8,On,On,22.9200,23.0000,0.0800,0.6200,-0.6664,0.4141,Text
exp_17,Scene8,On,On,23.0400,23.1200,0.0800,0.5883,-0.6574,0.4710,Text
exp_17,Scene8,On,On,24.0000,24.1000,0.1000,-0.5890,-0.7459,0.3109,Others
exp_17,Scene8,On,On,24.3800,24.4400,0.0600,-0.5078,-0.7627,0.4006,Others
exp_17,Scene8,On,On,24.6600,24.7800,0.1200,-0.1107,-0.7957,0.5955,Text
exp_17,Scene8,On,On,24.8200,24.8800,0.0600,-0.0023,-0.7030,0.7112,Others
exp_17,Scene8,On,On,25.9800,26.0400,0.0600,-0.0025,0.3080,0.9514,Others
exp_17,Scene8,On,On,26.5400,26.6200,0.0800,0.0331,0.4013,0.9154,Others
exp_17,Scene8,On,On,26.8800,26.9400,0.0600,-0.4516,0.1942,0.8708,Others
exp_17,Scene8,On,On,27.2600,27.3200,0.0600,-0.7103,0.1260,0.6925,Others
exp_17,Scene8,On,On,27.7200,27.9200,0.2000,-0.7104,0.4229,0.5626,Tamed nature
exp_17,Scene8,On,On,30.0400,30.1000,0.0600,0.9062,0.2446,-0.3448,Others
exp_17,Scene8,On,On,30.3800,30.4400,0.0600,0.8497,0.2108,-0.4833,Others
exp_17,Scene8,On,On,30.6000,30.6600,0.0600,0.8562,0.2210,-0.4670,Others
exp_17,Scene8,On,On,30.8200,30.9200,0.1000,0.7011,0.2791,-0.6562,Others
exp_17,Scene8,On,On,31.0800,31.1400,0.0600,0.6369,0.2780,-0.7191,Others
exp_17,Scene8,On,On,31.4600,31.5200,0.0600,0.7296,0.3779,-0.5700,Others
exp_17,Scene8,On,On,32.3400,32.4400,0.1000,0.1785,0.1726,-0.9687,Urban
exp_17,Scene8,On,On,32.4800,32.5800,0.1000,0.1614,0.1816,-0.9701,Urban
exp_17,Scene8,On,On,32.6800,32.7800,0.1000,0.4528,0.1953,-0.8699,Others
exp_17,Scene8,On,On,33.8400,33.9600,0.1200,0.3368,0.9000,-0.2768,Text
exp_17,Scene8,On,On,34.0600,34.1400,0.0800,0.4126,0.8981,-0.1523,Text
exp_17,Scene8,On,On,34.2400,34.3000,0.0600,0.2702,0.8659,-0.4209,Text
exp_17,Scene8,On,On,34.3400,34.4200,0.0800,0.2819,0.8691,-0.4065,Text
exp_17,Scene8,On,On,34.5600,34.6400,0.0800,0.4028,0.8751,-0.2684,Text
exp_17,Scene8,On,On,34.8200,34.9200,0.1000,0.3472,0.8527,-0.3902,Text
exp_17,Scene8,On,On,35.1200,35.1800,0.0600,0.4496,0.8578,-0.2490,Text
exp_17,Scene8,On,On,35.5600,35.6400,0.0800,0.4452,0.8263,-0.3450,Text
exp_17,Scene8,On,On,35.7000,35.8000,0.1000,0.4030,0.7610,-0.5083,Others
