Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_1,Scene3,On,Off,0.0200,0.1000,0.0800,-0.7299,0.2982,-0.6151,Urban
exp_1,Scene3,On,Off,0.1400,0.3000,0.1600,-0.7275,0.2785,-0.6270,Urban
exp_1,Scene3,On,Off,0.7000,0.7800,0.0800,-0.6372,0.6880,-0.3474,Text
exp_1,Scene3,On,Off,1.0200,1.1600,0.1400,-0.6085,0.7338,-0.3021,Text
exp_1,Scene3,On,Off,1.2000,1.2800,0.0800,-0.5473,0.7757,-0.3142,Text
exp_1,Scene3,On,Off,1.5000,1.5600,0.0600,-0.6008,0.7400,-0.3022,Text
exp_1,Scene3,On,Off,1.7800,1.8600,0.0800,-0.5796,0.7461,-0.3277,Text
exp_1,Scene3,On,Off,1.9800,2.0400,0.0600,-0.6134,0.7325,-0.2953,Text
exp_1,Scene3,On,Off,2.1600,2.2800,0.1200,-0.5842,0.6897,-0.4279,Text
exp_1,Scene3,On,Off,2.3200,2.3800,0.0600,-0.5713,0.6995,-0.4294,Text
exp_1,Scene3,On,Off,2.4400,2.5000,0.0600,-0.5917,0.6564,-0.4679,Text
exp_1,Scene3,On,Off,2.5800,2.7000,0.1200,-0.6458,0.6956,-0.3147,Text
exp_1,Scene3,On,Off,2.7800,2.8400,0.0600,-0.6429,0.7514,-0.1488,Text
exp_1,Scene3,On,Off,2.8800,2.9400,0.0600,-0.6338,0.7601,-0.1435,Text
exp_1,Scene3,On,Off,3.0600,3.1400,0.0800,-0.6185,0.6895,-0.3768,Text
exp_1,Scene3,On,Off,3.2000,3.2800,0.0800,-0.6057,0.7180,-0.3429,Text
exp_1,Scene3,On,Off,3.3200,3.3800,0.0600,-0.5942,0.7138,-0.3707,Text
exp_1,Scene3,On,Off,3.4200,3.4800,0.0600,-0.6070,0.6734,-0.4220,Text
exp_1,Scene3,On,Off,3.5200,3.5800,0.0600,-0.6085,0.6812,-0.4071,Text
