Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_2,Scene8,On,Off,0.0200,0.1400,0.1200,-0.5190,-0.0393,0.8539,Others
exp_2,Scene8,On,Off,0.1800,0.2800,0.1000,-0.4414,-0.1494,0.8848,Others
exp_2,Scene8,On,Off,0.3200,0.4200,0.1000,-0.4477,-0.1425,0.8827,Others
exp_2,Scene8,On,Off,0.5000,0.6800,0.1800,-0.2492,-0.1758,0.9524,Others
exp_2,Scene8,On,Off,0.7400,0.9600,0.2200,-0.4200,-0.1331,0.8977,Others
exp_2,Scene8,On,Off,1.0400,1.1600,0.1200,-0.6135,-0.3167,0.7234,Others
exp_2,Scene8,On,Off,1.2400,1.3000,0.0600,-0.6426,-0.5450,0.5385,Text
exp_2,Scene8,On,Off,1.3400,1.4000,0.0600,-0.6211,-0.5574,0.5509,Text
exp_2,Scene8,On,Off,1.4400,1.5400,0.1000,-0.6352,-0.5449,0.5473,Text
exp_2,Scene8,On,Off,1.5800,1.7600,0.1800,-0.5927,-0.5475,0.5907,Text
exp_2,Scene8,On,Off,1.8000,1.8800,0.0800,-0.5954,-0.5418,0.5932,Text
exp_2,Scene8,On,Off,1.9200,1.9800,0.0600,-0.5143,-0.5784,0.6332,Text
exp_2,Scene8,On,Off,2.0400,2.1000,0.0600,-0.5162,-0.5866,0.6241,Others
exp_2,Scene8,On,Off,2.2400,2.4400,0.2000,-0.4536,-0.5910,0.6671,Others
exp_2,Scene8,On,Off,2.5200,2.6000,0.0800,-0.5496,-0.5861,0.5953,Text
exp_2,Scene8,On,Off,2.6600,2.7400,0.0800,-0.5481,-0.5863,0.5965,Text
exp_2,Scene8,On,Off,2.8000,2.8600,0.0600,-0.4927,-0.5872,0.6422,Others
exp_2,Scene8,On,Off,2.9000,2.9600,0.0600,-0.5383,-0.2739,0.7970,Text
exp_2,Scene8,On,Off,3.0000,3.1800,0.1800,-0.4582,-0.6025,0.6535,Others
exp_2,Scene8,On,Off,3.2200,3.3800,0.1600,-0.4082,-0.6019,0.6864,Others
exp_2,Scene8,On,Off,3.6600,3.7400,0.0800,-0.1415,-0.6943,0.7056,Others
exp_2,Scene8,On,Off,3.7800,3.9200,0.1400,-0.1132,-0.7035,0.7017,Text
exp_2,Scene8,On,Off,4.0200,4.1200,0.1000,-0.1948,-0.6865,0.7005,Text
exp_2,Scene8,On,Off,4.2400,4.3200,0.0800,0.7002,-0.6858,-0.1984,Others
exp_2,Scene8,On,Off,4.3600,4.4200,0.0600,0.7021,-0.6743,-0.2289,Others
exp_2,Scene8,On,Off,4.5600,4.6800,0.1200,0.6197,-0.6627,-0.4205,Others
exp_2,Scene8,On,Off,4.8200,4.9400,0.1200,0.8725,-0.2573,-0.4153,Others
exp_2,Scene8,On,Off,5.5000,5.5800,0.0800,0.9851,0.1696,-0.0271,Others
exp_2,Scene8,On,Off,5.7600,5.8800,0.1200,0.9605,0.2755,0.0381,Others
exp_2,Scene8,On,Off,6.0600,6.1200,0.0600,0.8195,0.4683,-0.3303,Others
exp_2,Scene8,On,Off,6.3600,6.5000,0.1400,0.8124,0.2933,-0.5040,Others
exp_2,Scene8,On,Off,6.6200,6.8000,0.1800,0.8299,0.2524,-0.4975,Others
exp_2,Scene8,On,Off,6.9200,6.9800,0.0600,0.6560,0.5944,-0.4651,Others
exp_2,Scene8,On,Off,7.5400,7.6200,0.0800,0.3128,0.9294,-0.1960,Text
exp_2,Scene8,On,Off,7.6600,7.9800,0.3200,0.2214,0.9670,-0.1260,Others
exp_2,Scene8,On,Off,8.0800,8.2600,0.1800,0.1213,0.9501,-0.2875,Others
exp_2,Scene8,On,Off,8.3400,8.4000,0.0600,0.3563,0.9080,-0.2204,Text
exp_2,Scene8,On,Off,8.4400,8.5000,0.0600,0.3578,0.9016,-0.2433,Text
exp_2,Scene8,On,Off,8.5400,8.7200,0.1800,0.3379,0.9187,-0.2046,Text
exp_2,Scene8,On,Off,8.8000,9.0600,0.2600,0.2957,0.9385,-0.1782,Text
exp_2,Scene8,On,Off,9.1200,9.2000,0.0800,0.3350,0.9249,-0.1800,Text
exp_2,Scene8,On,Off,9.4000,9.4800,0.0800,0.2258,0.9053,-0.3598,Text
exp_2,Scene8,On,Off,9.7000,9.9000,0.2000,0.4146,0.8874,-0.2016,Text
exp_2,Scene8,On,Off,10.0000,10.1000,0.1000,0.3504,0.8666,-0.3553,Text
exp_2,Scene8,On,Off,11.0800,11.1400,0.0600,-0.0269,0.9174,0.3971,Others
exp_2,Scene8,On,Off,11.2600,11.3600,0.1000,-0.1660,0.9018,0.3990,Others
exp_2,Scene8,On,Off,11.4800,11.5400,0.0600,-0.2703,0.8772,0.3967,Others
exp_2,Scene8,On,Off,11.6000,11.6800,0.0800,-0.2791,0.8799,0.3844,Others
exp_2,Scene8,On,Off,11.7800,11.8600,0.0800,-0.4269,0.8230,0.3748,Others
exp_2,Scene8,On,Off,11.9000,11.9600,0.0600,-0.3984,0.8314,0.3873,Text
exp_2,Scene8,On,Off,12.0400,12.1200,0.0800,-0.1877,0.8982,0.3975,Others
exp_2,Scene8,On,Off,12.1600,12.2600,0.1000,-0.1684,0.8975,0.4076,Others
exp_2,Scene8,On,Off,12.3400,12.4600,0.1200,-0.0524,0.8184,0.5723,Urban
exp_2,Scene8,On,Off,12.5800,12.7600,0.1800,-0.4412,0.7321,0.5190,Others
exp_2,Scene8,On,Off,12.8600,12.9400,0.0800,-0.0592,0.7608,0.6463,Urban
exp_2,Scene8,On,Off,12.9800,13.0800,0.1000,-0.0469,0.7501,0.6597,Urban
exp_2,Scene8,On,Off,13.1200,13.3000,0.1800,-0.0276,0.7400,0.6720,Urban
exp_2,Scene8,On,Off,13.4800,13.6000,0.1200,-0.2843,0.2905,0.9137,Others
exp_2,Scene8,On,Off,13.7200,13.8200,0.1000,-0.1384,0.0320,0.9899,Others
exp_2,Scene8,On,Off,13.9800,14.0800,0.1000,-0.3270,-0.1702,0.9296,Others
exp_2,Scene8,On,Off,14.4400,14.6600,0.2200,-0.1392,-0.1876,0.9723,Others
exp_2,Scene8,On,Off,14.7400,14.8800,0.1400,0.0484,-0.1773,0.9830,Others
exp_2,Scene8,On,Off,15.0400,15.2800,0.2400,0.2474,-0.1859,0.9509,Others
exp_2,Scene8,On,Off,15.3800,15.4800,0.1000,0.4559,-0.1630,0.8750,Others
exp_2,Scene8,On,Off,15.5400,15.6400,0.1000,0.4417,-0.1633,0.8822,Others
exp_2,Scene8,On,Off,15.6800,15.7400,0.0600,0.4397,-0.1771,0.8805,Others
exp_2,Scene8,On,Off,15.7800,16.1200,0.3400,0.5409,-0.1582,0.8261,Others
exp_2,Scene8,On,Off,16.2200,16.3400,0.1200,0.2691,-0.2262,0.9362,Text
exp_2,Scene8,On,Off,16.4200,16.5000,0.0800,0.1100,-0.2569,0.9601,Text
exp_2,Scene8,On,Off,16.5400,16.6600,0.1200,0.1221,-0.2467,0.9614,Text
exp_2,Scene8,On,Off,16.7200,16.7800,0.0600,-0.0590,-0.2708,0.9608,Text
exp_2,Scene8,On,Off,16.8400,16.9800,0.1400,-0.0372,-0.2584,0.9653,Text
exp_2,Scene8,On,Off,17.1000,17.3600,0.2600,-0.0810,-0.3114,0.9468,Text
exp_2,Scene8,On,Off,17.8400,17.9200,0.0800,-0.2880,-0.6946,0.6592,Text
exp_2,Scene8,On,Off,18.1000,18.1600,0.0600,-0.1286,-0.6813,0.7206,Others
exp_2,Scene8,On,Off,18.9200,18.9800,0.0600,-0.1549,-0.7305,0.6651,Text
exp_2,Scene8,On,Off,19.0400,19.1400,0.1000,-0.4057,-0.6710,0.6206,Text
exp_2,Scene8,On,Off,19.3200,19.4000,0.0800,-0.4967,-0.6455,0.5802,Text
exp_2,Scene8,On,Off,19.4400,19.5600,0.1200,-0.5155,-0.6404,0.5694,Text
exp_2,Scene8,On,Off,19.6200,19.7200,0.1000,-0.6140,-0.5637,0.5525,Text
exp_2,Scene8,On,Off,19.8000,19.8600,0.0600,-0.5783,-0.5269,0.6229,Others
exp_2,Scene8,On,Off,19.9000,19.9800,0.0800,-0.5772,-0.5719,0.5829,Text
exp_2,Scene8,On,Off,20.1200,20.1800,0.0600,-0.3980,-0.6591,0.6381,Text
exp_2,Scene8,On,Off,20.2200,20.3000,0.0800,-0.3819,-0.6707,0.6358,Text
exp_2,Scene8,On,Off,20.4000,20.4600,0.0600,-0.1492,-0.6897,0.7085,Others
exp_2,Scene8,On,Off,20.5000,20.5600,0.0600,-0.1436,-0.7020,0.6975,Text
exp_2,Scene8,On,Off,20.6400,20.7200,0.0800,0.0298,-0.7190,0.6943,Text
exp_2,Scene8,On,Off,20.7800,20.8400,0.0600,0.0396,-0.7281,0.6843,Text
exp_2,Scene8,On,Off,21.0600,21.2000,0.1400,0.2761,-0.7075,0.6505,Text
