Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_32,Scene2,Off,Off,0.0200,0.0800,0.0600,-0.6527,-0.1710,0.7381,Culturual  Heritage
exp_32,Scene2,Off,Off,0.5800,0.6400,0.0600,-0.9940,-0.0042,0.1089,Culturual  Heritage
exp_32,Scene2,Off,Off,0.8000,0.8600,0.0600,-0.9977,-0.0584,-0.0331,Culturual  Heritage
exp_32,Scene2,Off,Off,1.5400,1.6200,0.0800,-0.5119,-0.0649,-0.8566,Culturual  Heritage
exp_32,Scene2,Off,Off,2.7400,2.8200,0.0800,0.5787,-0.2578,0.7737,Tamed nature
exp_32,Scene2,Off,Off,2.8800,3.0600,0.1800,0.3865,-0.2601,0.8848,Tamed nature
exp_32,Scene2,Off,Off,3.3200,3.4400,0.1200,0.1370,-0.1012,0.9854,Tamed nature
exp_32,Scene2,Off,Off,3.5000,3.5600,0.0600,0.2149,0.1692,0.9619,Nature
exp_32,Scene2,Off,Off,4.1400,4.2000,0.0600,0.7205,0.1736,0.6713,Culturual  Heritage
exp_32,Scene2,Off,Off,4.4400,4.5000,0.0600,0.9280,0.0501,0.3692,Culturual  Heritage
exp_32,Scene2,Off,Off,4.8200,4.8800,0.0600,0.9944,-0.1052,0.0042,Culturual  Heritage
exp_32,Scene2,Off,Off,5.0200,5.0800,0.0600,0.9559,-0.0987,-0.2766,Culturual  Heritage
exp_32,Scene2,Off,Off,5.1200,5.2000,0.0800,0.9574,-0.0916,-0.2737,Culturual  Heritage
exp_32,Scene2,Off,Off,5.2400,5.3200,0.0800,0.9453,-0.0253,-0.3251,Culturual  Heritage
exp_32,Scene2,Off,Off,5.6800,5.7400,0.0600,0.9116,-0.0413,-0.4089,Culturual  Heritage
exp_32,Scene2,Off,Off,5.9600,6.1800,0.2200,0.9469,-0.0002,-0.3216,Culturual  Heritage
exp_32,Scene2,Off,Off,6.2400,6.6000,0.3600,0.9653,0.0123,-0.2608,Culturual  Heritage
exp_32,Scene2,Off,Off,6.6400,6.8200,0.1800,0.9711,0.0056,-0.2385,Culturual  Heritage
exp_32,Scene2,Off,Off,7.8200,7.8800,0.0600,-0.8630,-0.1003,0.4952,Culturual  Heritage
exp_32,Scene2,Off,Off,8.2800,8.3400,0.0600,-0.8410,-0.0769,-0.5355,Culturual  Heritage
exp_32,Scene2,Off,Off,8.5200,8.6000,0.0800,-0.6047,-0.0836,-0.7921,Culturual  Heritage
exp_32,Scene2,Off,Off,8.7200,8.7800,0.0600,-0.2859,-0.0825,-0.9547,Culturual  Heritage
exp_32,Scene2,Off,Off,9.1000,9.3000,0.2000,0.0658,-0.3077,-0.9492,Culturual  Heritage
exp_32,Scene2,Off,Off,9.5800,9.6400,0.0600,0.2071,-0.2425,-0.9478,Culturual  Heritage
exp_32,Scene2,Off,Off,9.8600,10.0200,0.1600,0.1222,-0.0720,-0.9899,Culturual  Heritage
