Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_5,Scene4,Off,On,1.1800,1.2400,0.0600,0.0447,0.3606,0.9317,Culturual  Heritage
exp_5,Scene4,Off,On,1.2800,1.4600,0.1800,-0.0416,0.4009,0.9152,Culturual  Heritage
exp_5,Scene4,Off,On,1.5200,1.6000,0.0800,-0.0777,0.4000,0.9132,Culturual  Heritage
exp_5,Scene4,Off,On,1.6400,1.7200,0.0800,-0.0620,0.3856,0.9206,Culturual  Heritage
exp_5,Scene4,Off,On,1.7600,1.8200,0.0600,-0.0454,0.3744,0.9261,Culturual  Heritage
exp_5,Scene4,Off,On,1.8600,2.0400,0.1800,-0.0480,0.3958,0.9171,Culturual  Heritage
exp_5,Scene4,Off,On,2.0800,2.2200,0.1400,-0.0696,0.3935,0.9167,Culturual  Heritage
exp_5,Scene4,Off,On,2.2600,2.7600,0.5000,-0.0043,0.4032,0.9151,Culturual  Heritage
exp_5,Scene4,Off,On,2.8000,2.9000,0.1000,-0.0040,0.3779,0.9258,Culturual  Heritage
exp_5,Scene4,Off,On,2.9400,3.3200,0.3800,-0.0304,0.3685,0.9291,Culturual  Heritage
exp_5,Scene4,Off,On,3.3600,3.4200,0.0600,-0.0462,0.3483,0.9362,Culturual  Heritage
exp_5,Scene4,Off,On,3.4600,3.5400,0.0800,0.0442,0.3561,0.9334,Culturual  Heritage
exp_5,Scene4,Off,On,3.5800,3.6400,0.0600,0.0303,0.3805,0.9243,Culturual  Heritage
exp_5,Scene4,Off,On,3.6800,4.2400,0.5600,0.0511,0.3631,0.9303,Culturual  Heritage
exp_5,Scene4,Off,On,4.2800,4.4200,0.1400,0.0369,0.3464,0.9374,Culturual  Heritage
exp_5,Scene4,Off,On,4.4600,4.8600,0.4000,-0.0814,0.3228,0.9430,Culturual  Heritage
exp_5,Scene4,Off,On,4.9000,5.0800,0.1800,-0.0996,0.3098,0.9456,Culturual  Heritage
exp_5,Scene4,Off,On,5.1200,5.3200,0.2000,-0.0300,0.3128,0.9494,Culturual  Heritage
exp_5,Scene4,Off,On,5.3600,5.5000,0.1400,-0.0442,0.3280,0.9436,Culturual  Heritage
exp_5,Scene4,Off,On,5.5400,5.7600,0.2200,-0.0426,0.3262,0.9443,Culturual  Heritage
exp_5,Scene4,Off,On,5.8000,5.8600,0.0600,-0.0314,0.3143,0.9488,Culturual  Heritage
exp_5,Scene4,Off,On,5.9000,6.2600,0.3600,0.0687,0.3228,0.9440,Culturual  Heritage
exp_5,Scene4,Off,On,6.3000,6.8200,0.5200,0.1260,0.3156,0.9405,Culturual  Heritage
exp_5,Scene4,Off,On,6.8600,6.9400,0.0800,0.1419,0.3087,0.9405,Culturual  Heritage
exp_5,Scene4,Off,On,6.9800,7.0400,0.0600,0.3592,0.4190,0.8339,Culturual  Heritage
exp_5,Scene4,Off,On,7.3000,7.4000,0.1000,0.7374,0.2248,0.6370,Culturual  Heritage
exp_5,Scene4,Off,On,7.6200,7.7000,0.0800,0.8994,0.1419,0.4135,Urban
exp_5,Scene4,Off,On,7.8800,7.9400,0.0600,0.9887,0.1331,0.0696,Tamed nature
exp_5,Scene4,Off,On,7.9800,8.0400,0.0600,0.9867,0.1305,0.0971,Tamed nature
exp_5,Scene4,Off,On,8.5000,8.5600,0.0600,0.4518,0.1887,0.8720,Culturual  Heritage
exp_5,Scene4,Off,On,8.7800,8.9800,0.2000,0.1109,0.2152,0.9702,Culturual  Heritage
exp_5,Scene4,Off,On,9.0800,9.3400,0.2600,0.0450,0.0089,0.9989,Culturual  Heritage
exp_5,Scene4,Off,On,9.3800,9.5600,0.1800,-0.0359,0.1026,0.9941,Culturual  Heritage
exp_5,Scene4,Off,On,9.6800,10.0600,0.3800,-0.0570,0.3476,0.9359,Culturual  Heritage
exp_5,Scene4,Off,On,10.1600,10.4200,0.2600,0.0484,0.3539,0.9340,Culturual  Heritage
exp_5,Scene4,Off,On,10.4600,10.7400,0.2800,0.0225,0.3703,0.9287,Culturual  Heritage
exp_5,Scene4,Off,On,10.7800,11.0600,0.2800,-0.0146,0.3679,0.9298,Culturual  Heritage
exp_5,Scene4,Off,On,11.1800,11.2600,0.0800,0.0367,0.5328,0.8454,Culturual  Heritage
exp_5,Scene4,Off,On,11.3600,11.5200,0.1600,-0.0030,0.7427,0.6696,Culturual  Heritage
exp_5,Scene4,Off,On,11.6600,11.8000,0.1400,-0.0211,0.7975,0.6030,Culturual  Heritage
exp_5,Scene4,Off,On,11.8400,11.9800,0.1400,-0.0050,0.8105,0.5857,Culturual  Heritage
exp_5,Scene4,Off,On,12.0800,12.1600,0.0800,0.0198,0.5460,0.8376,Culturual  Heritage
exp_5,Scene4,Off,On,12.2000,12.2600,0.0600,0.0122,0.5085,0.8610,Culturual  Heritage
exp_5,Scene4,Off,On,12.4000,12.4800,0.0800,-0.0237,0.1768,0.9840,Culturual  Heritage
exp_5,Scene4,Off,On,12.6000,12.7400,0.1400,-0.4754,0.1063,0.8733,Culturual  Heritage
exp_5,Scene4,Off,On,12.8600,12.9400,0.0800,-0.7422,0.0762,0.6659,Culturual  Heritage
exp_5,Scene4,Off,On,12.9800,13.0400,0.0600,-0.7278,0.0751,0.6817,Culturual  Heritage
exp_5,Scene4,Off,On,13.0800,13.1400,0.0600,-0.7271,0.1009,0.6791,Culturual  Heritage
exp_5,Scene4,Off,On,13.2800,13.4800,0.2000,-0.8940,-0.0240,0.4475,Tamed nature
exp_5,Scene4,Off,On,13.5800,13.6800,0.1000,-0.9537,-0.2233,0.2014,Tamed nature
exp_5,Scene4,Off,On,13.7200,13.8400,0.1200,-0.9550,-0.2095,0.2098,Tamed nature
exp_5,Scene4,Off,On,13.9400,14.0600,0.1200,-0.9891,-0.1255,-0.0776,Tamed nature
exp_5,Scene4,Off,On,14.1000,14.3800,0.2800,-0.9914,-0.1179,-0.0569,Tamed nature
exp_5,Scene4,Off,On,14.4400,14.6200,0.1800,-0.9779,-0.0438,-0.2045,Urban
exp_5,Scene4,Off,On,14.7400,14.8800,0.1400,-0.8001,-0.1941,-0.5675,Urban
exp_5,Scene4,Off,On,14.9200,15.0600,0.1400,-0.8226,-0.1923,-0.5351,Urban
exp_5,Scene4,Off,On,15.1400,15.2800,0.1400,-0.6056,-0.3152,-0.7307,Urban
exp_5,Scene4,Off,On,15.3600,15.4600,0.1000,-0.6162,-0.3221,-0.7187,Urban
exp_5,Scene4,Off,On,15.6000,15.7200,0.1200,-0.3509,-0.1577,-0.9230,Others
exp_5,Scene4,Off,On,15.8000,15.9200,0.1200,-0.2567,0.0055,-0.9665,Tamed nature
exp_5,Scene4,Off,On,16.0000,16.1000,0.1000,-0.1066,0.1093,-0.9883,Urban
exp_5,Scene4,Off,On,16.2000,16.3000,0.1000,-0.0122,0.2325,-0.9725,Urban
exp_5,Scene4,Off,On,16.3400,16.4400,0.1000,-0.0410,0.2226,-0.9741,Urban
exp_5,Scene4,Off,On,16.4800,16.7000,0.2200,0.0147,0.2776,-0.9606,Others
exp_5,Scene4,Off,On,16.8000,16.9600,0.1600,-0.1315,0.3482,-0.9281,Urban
exp_5,Scene4,Off,On,17.0200,17.1200,0.1000,-0.3564,0.4396,-0.8245,Others
exp_5,Scene4,Off,On,17.2600,17.3800,0.1200,-0.7090,0.5478,-0.4441,Tamed nature
exp_5,Scene4,Off,On,17.4800,17.6200,0.1400,-0.8285,0.5100,-0.2313,Tamed nature
exp_5,Scene4,Off,On,17.7800,17.9400,0.1600,-0.8975,0.4409,-0.0043,Tamed nature
exp_5,Scene4,Off,On,18.3000,18.3800,0.0800,-0.7160,0.3126,0.6242,Culturual  Heritage
exp_5,Scene4,Off,On,18.5200,18.7000,0.1800,-0.6119,0.2595,0.7472,Culturual  Heritage
exp_5,Scene4,Off,On,18.8200,18.9000,0.0800,-0.2942,0.2320,0.9272,Culturual  Heritage
exp_5,Scene4,Off,On,18.9400,19.0000,0.0600,-0.3132,0.2097,0.9262,Culturual  Heritage
exp_5,Scene4,Off,On,19.0600,19.2400,0.1800,-0.0703,0.0418,0.9967,Culturual  Heritage
exp_5,Scene4,Off,On,19.3200,19.4200,0.1000,0.0573,0.0804,0.9951,Culturual  Heritage
exp_5,Scene4,Off,On,19.4600,19.8200,0.3600,0.0388,0.0846,0.9957,Culturual  Heritage
exp_5,Scene4,Off,On,19.8600,20.0800,0.2200,0.1033,0.0808,0.9914,Culturual  Heritage
exp_5,Scene4,Off,On,20.2800,20.5000,0.2200,0.0413,0.3747,0.9262,Culturual  Heritage
exp_5,Scene4,Off,On,20.5400,21.0000,0.4600,0.0577,0.3674,0.9283,Culturual  Heritage
exp_5,Scene4,Off,On,21.0400,21.2200,0.1800,0.0831,0.2830,0.9555,Culturual  Heritage
exp_5,Scene4,Off,On,21.2600,21.4000,0.1400,0.0029,0.3692,0.9293,Culturual  Heritage
exp_5,Scene4,Off,On,21.4400,21.5000,0.0600,-0.0082,0.3595,0.9331,Culturual  Heritage
exp_5,Scene4,Off,On,21.5400,21.7800,0.2400,0.0079,0.3655,0.9308,Culturual  Heritage
exp_5,Scene4,Off,On,21.8200,22.2000,0.3800,0.0601,0.2052,0.9769,Culturual  Heritage
exp_5,Scene4,Off,On,22.2600,22.4000,0.1400,0.0321,0.3540,0.9347,Culturual  Heritage
exp_5,Scene4,Off,On,22.4400,22.5800,0.1400,0.0171,0.3539,0.9351,Culturual  Heritage
exp_5,Scene4,Off,On,22.6600,22.7400,0.0800,0.2082,0.4500,0.8684,Culturual  Heritage
exp_5,Scene4,Off,On,22.7800,23.0800,0.3000,0.2118,0.4701,0.8568,Culturual  Heritage
exp_5,Scene4,Off,On,23.1200,23.3600,0.2400,0.0945,0.5022,0.8596,Culturual  Heritage
exp_5,Scene4,Off,On,23.4400,23.9600,0.5200,0.0308,0.5973,0.8014,Culturual  Heritage
exp_5,Scene4,Off,On,24.0800,24.2200,0.1400,0.1424,0.5452,0.8261,Culturual  Heritage
exp_5,Scene4,Off,On,24.4200,24.5800,0.1600,0.0833,0.6433,0.7611,Culturual  Heritage
exp_5,Scene4,Off,On,24.6200,24.8400,0.2200,0.0371,0.6885,0.7243,Culturual  Heritage
exp_5,Scene4,Off,On,24.8800,25.0400,0.1600,0.0942,0.4665,0.8795,Culturual  Heritage
exp_5,Scene4,Off,On,25.1200,25.2000,0.0800,0.0404,0.2850,0.9577,Culturual  Heritage
exp_5,Scene4,Off,On,25.2400,25.3000,0.0600,0.0539,0.3085,0.9497,Culturual  Heritage
exp_5,Scene4,Off,On,25.3400,25.5400,0.2000,-0.0289,0.3318,0.9429,Culturual  Heritage
exp_5,Scene4,Off,On,25.5800,25.8200,0.2400,-0.0426,0.3378,0.9402,Culturual  Heritage
exp_5,Scene4,Off,On,26.1400,26.2400,0.1000,-0.7739,-0.1154,0.6227,Culturual  Heritage
exp_5,Scene4,Off,On,26.2800,26.3400,0.0600,-0.7850,-0.1044,0.6107,Tamed nature
exp_5,Scene4,Off,On,26.4000,26.4800,0.0800,-0.7717,-0.0647,0.6327,Culturual  Heritage
exp_5,Scene4,Off,On,26.5400,26.6200,0.0800,-0.8812,-0.0851,0.4650,Tamed nature
exp_5,Scene4,Off,On,26.6600,26.8400,0.1800,-0.8812,-0.0630,0.4685,Tamed nature
exp_5,Scene4,Off,On,26.8800,27.1400,0.2600,-0.9211,-0.2334,0.3115,Tamed nature
exp_5,Scene4,Off,On,27.2600,27.3600,0.1000,-0.9896,-0.1271,0.0669,Tamed nature
exp_5,Scene4,Off,On,27.4000,27.5400,0.1400,-0.9903,-0.1143,0.0785,Tamed nature
exp_5,Scene4,Off,On,27.5800,27.7400,0.1600,-0.9893,-0.0990,0.1073,Tamed nature
exp_5,Scene4,Off,On,27.8600,28.0200,0.1600,-0.9923,-0.0833,-0.0922,Tamed nature
exp_5,Scene4,Off,On,28.0600,28.1200,0.0600,-0.9911,-0.0984,-0.0897,Tamed nature
exp_5,Scene4,Off,On,28.1600,28.2600,0.1000,-0.9941,-0.0825,-0.0707,Tamed nature
exp_5,Scene4,Off,On,28.3200,28.4200,0.1000,-0.9928,0.0447,0.1109,Tamed nature
exp_5,Scene4,Off,On,28.4600,28.5200,0.0600,-0.9910,0.0580,0.1205,Tamed nature
exp_5,Scene4,Off,On,28.6800,28.8800,0.2000,-0.8022,0.1503,0.5778,Tamed nature
exp_5,Scene4,Off,On,29.3800,29.4600,0.0800,-0.4962,0.3463,0.7961,Culturual  Heritage
exp_5,Scene4,Off,On,29.5000,29.5800,0.0800,-0.4994,0.3413,0.7963,Culturual  Heritage
exp_5,Scene4,Off,On,29.6600,29.7200,0.0600,-0.1898,0.3379,0.9218,Culturual  Heritage
exp_5,Scene4,Off,On,29.8800,29.9400,0.0600,-0.2201,0.3109,0.9246,Culturual  Heritage
exp_5,Scene4,Off,On,29.9800,30.1600,0.1800,0.0218,0.3505,0.9363,Culturual  Heritage
exp_5,Scene4,Off,On,30.2000,30.3600,0.1600,-0.0064,0.3445,0.9388,Culturual  Heritage
exp_5,Scene4,Off,On,30.4000,30.5200,0.1200,-0.0128,0.3387,0.9408,Culturual  Heritage
