Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_38,Scene6,On,On,0.2800,0.3400,0.0600,-0.0756,-0.2275,0.9708,Text
exp_38,Scene6,On,On,1.0200,1.0800,0.0600,0.4120,-0.1997,0.8890,Text
exp_38,Scene6,On,On,2.1400,2.2000,0.0600,0.1259,0.1460,0.9812,Culturual  Heritage
exp_38,Scene6,On,On,2.9800,3.1200,0.1400,0.2623,0.5157,0.8156,Text
exp_38,Scene6,On,On,3.8400,3.9000,0.0600,-0.2026,0.9178,0.3414,Others
exp_38,Scene6,On,On,4.3000,4.3600,0.0600,-0.4994,0.8049,-0.3203,Others
exp_38,Scene6,On,On,4.4000,4.4600,0.0600,-0.4963,0.8100,-0.3124,Others
exp_38,Scene6,On,On,4.6600,4.7200,0.0600,-0.5435,0.7697,-0.3350,Text
exp_38,Scene6,On,On,5.3000,5.3800,0.0800,-0.4469,0.8931,-0.0515,Text
exp_38,Scene6,On,On,5.5200,5.6400,0.1200,-0.5441,0.7832,-0.3009,Text
exp_38,Scene6,On,On,5.7600,5.8200,0.0600,-0.5356,0.7804,-0.3227,Text
exp_38,Scene6,On,On,5.9600,6.0200,0.0600,-0.4869,0.8482,-0.2083,Others
exp_38,Scene6,On,On,6.8400,7.0600,0.2200,-0.5888,0.7434,-0.3173,Text
exp_38,Scene6,On,On,7.3800,7.4600,0.0800,-0.5614,0.7933,-0.2356,Text
exp_38,Scene6,On,On,7.5200,7.6000,0.0800,-0.5233,0.8391,-0.1488,Text
exp_38,Scene6,On,On,7.9000,8.2200,0.3200,-0.3680,0.9020,0.2258,Text
exp_38,Scene6,On,On,8.7800,8.9000,0.1200,-0.6236,0.7050,-0.3378,Text
exp_38,Scene6,On,On,8.9800,9.1200,0.1400,-0.5648,0.7982,-0.2096,Text
exp_38,Scene6,On,On,9.3200,9.4200,0.1000,-0.5127,0.8584,-0.0169,Text
exp_38,Scene6,On,On,9.6800,9.7600,0.0800,-0.4876,0.8642,0.1241,Text
exp_38,Scene6,On,On,9.8000,9.9400,0.1400,-0.4986,0.8570,0.1303,Text
exp_38,Scene6,On,On,10.0400,10.1000,0.0600,-0.4241,0.8585,0.2884,Text
exp_38,Scene6,On,On,10.2000,10.2800,0.0800,-0.4034,0.8648,0.2989,Text
exp_38,Scene6,On,On,10.3200,10.3800,0.0600,-0.3881,0.8645,0.3194,Text
exp_38,Scene6,On,On,11.7200,11.7800,0.0600,0.2227,0.4954,0.8396,Text
exp_38,Scene6,On,On,12.3600,12.4600,0.1000,-0.4203,-0.6268,0.6561,Text
exp_38,Scene6,On,On,12.6400,12.7200,0.0800,-0.3731,-0.5737,0.7292,Text
exp_38,Scene6,On,On,13.1600,13.2400,0.0800,0.1406,-0.6265,0.7666,Text
exp_38,Scene6,On,On,13.4400,13.5600,0.1200,0.3138,-0.6411,0.7004,Text
exp_38,Scene6,On,On,14.1600,14.2400,0.0800,0.1436,-0.6839,0.7154,Text
exp_38,Scene6,On,On,14.4600,14.5200,0.0600,-0.3121,-0.6193,0.7205,Text
exp_38,Scene6,On,On,14.6400,14.7000,0.0600,-0.2751,-0.6392,0.7182,Text
exp_38,Scene6,On,On,14.7400,14.8000,0.0600,-0.2620,-0.6589,0.7051,Text
exp_38,Scene6,On,On,14.8400,14.9800,0.1400,-0.3462,-0.6773,0.6492,Text
exp_38,Scene6,On,On,15.4800,15.7400,0.2600,0.2534,-0.7260,0.6393,Text
exp_38,Scene6,On,On,15.8800,16.0400,0.1600,-0.0553,-0.8009,0.5962,Text
exp_38,Scene6,On,On,16.4600,16.6000,0.1400,0.0997,-0.6575,0.7469,Text
exp_38,Scene6,On,On,16.6800,16.9000,0.2200,-0.2799,-0.6545,0.7023,Text
exp_38,Scene6,On,On,17.7000,17.7600,0.0600,0.2057,-0.1685,0.9640,Text
exp_38,Scene6,On,On,17.8000,17.8600,0.0600,0.2298,-0.1540,0.9610,Text
exp_38,Scene6,On,On,17.9600,18.0400,0.0800,0.0472,-0.1499,0.9876,Text
exp_38,Scene6,On,On,18.0800,18.2000,0.1200,0.0501,-0.1402,0.9889,Text
exp_38,Scene6,On,On,18.6400,18.7200,0.0800,0.0215,-0.1848,0.9825,Text
exp_38,Scene6,On,On,18.8400,18.9000,0.0600,0.0669,-0.2010,0.9773,Text
exp_38,Scene6,On,On,18.9800,19.0400,0.0600,0.1562,-0.2267,0.9613,Text
exp_38,Scene6,On,On,20.5200,20.5800,0.0600,-0.8146,0.0696,0.5758,Tamed nature
exp_38,Scene6,On,On,20.6800,20.7400,0.0600,-0.9712,-0.1110,0.2107,Text
exp_38,Scene6,On,On,21.1600,21.2600,0.1000,-0.9857,-0.1621,-0.0460,Text
exp_38,Scene6,On,On,21.4400,21.5200,0.0800,-0.9136,-0.1672,0.3707,Text
exp_38,Scene6,On,On,21.8400,21.9200,0.0800,-0.9886,0.0469,0.1430,Culturual  Heritage
exp_38,Scene6,On,On,23.4200,23.5000,0.0800,0.0167,0.1573,-0.9874,Culturual  Heritage
exp_38,Scene6,On,On,23.6800,23.7600,0.0800,0.5925,0.0618,-0.8032,Tamed nature
exp_38,Scene6,On,On,25.8200,26.0400,0.2200,-0.1676,0.7441,-0.6467,Others
exp_38,Scene6,On,On,28.6800,28.7400,0.0600,0.8823,0.3169,0.3481,Urban
exp_38,Scene6,On,On,28.7800,28.8600,0.0800,0.8562,0.3753,0.3550,Urban
exp_38,Scene6,On,On,29.7000,29.7600,0.0600,0.6658,0.7295,-0.1568,Text
exp_38,Scene6,On,On,30.0000,30.1000,0.1000,0.6185,0.7283,-0.2950,Text
exp_38,Scene6,On,On,30.1400,30.2000,0.0600,0.6081,0.7415,-0.2837,Text
exp_38,Scene6,On,On,30.3200,30.4400,0.1200,0.7049,0.6702,-0.2323,Text
exp_38,Scene6,On,On,30.4800,30.6200,0.1400,0.7367,0.6683,-0.1028,Text
