Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_35,Scene6,On,On,0.0400,0.2800,0.2400,-0.9847,-0.1724,-0.0233,Text
exp_35,Scene6,On,On,0.3200,0.4400,0.1200,-0.9873,-0.1457,-0.0634,Text
exp_35,Scene6,On,On,0.4800,0.6000,0.1200,-0.9848,-0.1655,-0.0534,Text
exp_35,Scene6,On,On,0.6400,0.7800,0.1400,-0.9872,-0.1526,-0.0468,Text
exp_35,Scene6,On,On,0.8400,0.9800,0.1400,-0.9758,-0.1393,0.1686,Text
exp_35,Scene6,On,On,1.0200,1.1000,0.0800,-0.9796,-0.1283,0.1548,Text
exp_35,Scene6,On,On,1.1400,1.2000,0.0600,-0.9639,0.1448,0.2237,Culturual  Heritage
exp_35,Scene6,On,On,1.2400,1.3200,0.0800,-0.9635,0.1723,0.2047,Culturual  Heritage
exp_35,Scene6,On,On,1.4600,1.5600,0.1000,-0.9615,0.2115,0.1752,Culturual  Heritage
exp_35,Scene6,On,On,1.7000,1.8200,0.1200,-0.9764,0.2110,0.0471,Culturual  Heritage
exp_35,Scene6,On,On,1.8600,2.0600,0.2000,-0.9729,0.2269,0.0442,Culturual  Heritage
exp_35,Scene6,On,On,2.1000,2.1800,0.0800,-0.9764,0.2099,0.0518,Culturual  Heritage
exp_35,Scene6,On,On,2.2600,2.3400,0.0800,-0.9866,-0.1453,-0.0747,Text
exp_35,Scene6,On,On,2.3800,2.5000,0.1200,-0.9861,-0.1566,-0.0563,Text
exp_35,Scene6,On,On,2.5400,2.7000,0.1600,-0.9871,-0.1537,0.0449,Text
exp_35,Scene6,On,On,2.8200,2.9000,0.0800,-0.9893,0.1454,0.0084,Culturual  Heritage
exp_35,Scene6,On,On,2.9600,3.0200,0.0600,-0.9855,0.1699,-0.0057,Culturual  Heritage
exp_35,Scene6,On,On,3.1200,3.2000,0.0800,-0.8870,-0.0793,-0.4549,Culturual  Heritage
exp_35,Scene6,On,On,3.3400,3.4000,0.0600,-0.9012,-0.0890,-0.4242,Culturual  Heritage
exp_35,Scene6,On,On,3.6000,3.7400,0.1400,-0.7698,-0.1151,-0.6278,Culturual  Heritage
exp_35,Scene6,On,On,3.9000,4.0200,0.1200,-0.6027,0.0724,-0.7946,Culturual  Heritage
exp_35,Scene6,On,On,4.0800,4.1600,0.0800,-0.6128,0.0735,-0.7868,Culturual  Heritage
exp_35,Scene6,On,On,4.2200,4.4000,0.1800,-0.3460,0.0842,-0.9344,Culturual  Heritage
exp_35,Scene6,On,On,4.6600,4.7400,0.0800,-0.0995,0.0826,-0.9916,Culturual  Heritage
exp_35,Scene6,On,On,4.7800,4.8400,0.0600,-0.1154,0.0911,-0.9891,Culturual  Heritage
exp_35,Scene6,On,On,5.0600,5.1400,0.0800,-0.1582,0.0861,-0.9836,Culturual  Heritage
exp_35,Scene6,On,On,5.1800,5.2600,0.0800,-0.1378,0.0857,-0.9867,Culturual  Heritage
exp_35,Scene6,On,On,5.7000,5.7600,0.0600,0.0275,0.1379,-0.9901,Culturual  Heritage
exp_35,Scene6,On,On,5.8000,5.9400,0.1400,0.0141,0.1644,-0.9863,Culturual  Heritage
exp_35,Scene6,On,On,6.0400,6.1800,0.1400,0.4154,0.0155,-0.9095,Culturual  Heritage
exp_35,Scene6,On,On,6.2200,6.3400,0.1200,0.3873,0.0269,-0.9216,Culturual  Heritage
exp_35,Scene6,On,On,6.4800,6.5600,0.0800,-0.1579,0.0063,-0.9874,Culturual  Heritage
exp_35,Scene6,On,On,6.9400,7.1800,0.2400,-0.7436,-0.0375,-0.6676,Culturual  Heritage
exp_35,Scene6,On,On,7.5800,7.6800,0.1000,-0.9631,0.1446,-0.2270,Culturual  Heritage
exp_35,Scene6,On,On,7.8800,7.9400,0.0600,-0.8530,0.4751,-0.2159,Others
exp_35,Scene6,On,On,8.1000,8.1600,0.0600,-0.6105,0.7223,-0.3250,Text
exp_35,Scene6,On,On,8.3000,8.4200,0.1200,-0.5353,0.7626,-0.3632,Others
exp_35,Scene6,On,On,8.6400,8.7600,0.1200,-0.5474,0.7884,-0.2807,Text
exp_35,Scene6,On,On,8.8000,8.8800,0.0800,-0.5618,0.7829,-0.2673,Text
exp_35,Scene6,On,On,9.0000,9.1000,0.1000,-0.4870,0.8730,-0.0258,Text
exp_35,Scene6,On,On,9.1400,9.3600,0.2200,-0.4961,0.8671,-0.0439,Text
exp_35,Scene6,On,On,9.4000,9.4600,0.0600,-0.5760,0.8165,-0.0403,Text
exp_35,Scene6,On,On,9.5400,9.7200,0.1800,-0.6095,0.7924,-0.0253,Text
exp_35,Scene6,On,On,9.7800,9.8800,0.1000,-0.6055,0.7864,-0.1227,Text
exp_35,Scene6,On,On,9.9200,10.1600,0.2400,-0.6152,0.7808,-0.1091,Text
exp_35,Scene6,On,On,10.2000,10.2600,0.0600,-0.5266,0.8481,0.0586,Text
exp_35,Scene6,On,On,10.3000,10.5400,0.2400,-0.5326,0.8449,0.0496,Text
exp_35,Scene6,On,On,10.8800,10.9800,0.1000,-0.5524,0.7375,-0.3885,Text
exp_35,Scene6,On,On,11.0400,11.2200,0.1800,-0.5857,0.8105,-0.0063,Text
exp_35,Scene6,On,On,11.2600,11.7400,0.4800,-0.5360,0.8214,-0.1948,Text
exp_35,Scene6,On,On,11.8000,11.9400,0.1400,-0.5818,0.7814,-0.2258,Text
exp_35,Scene6,On,On,12.1000,12.2000,0.1000,-0.6249,0.7061,-0.3331,Text
exp_35,Scene6,On,On,12.2400,12.4800,0.2400,-0.6005,0.7487,-0.2809,Text
exp_35,Scene6,On,On,12.6200,12.9800,0.3600,-0.5503,0.7618,-0.3416,Text
exp_35,Scene6,On,On,13.0200,13.1200,0.1000,-0.5954,0.8021,-0.0470,Text
exp_35,Scene6,On,On,13.1800,13.3200,0.1400,-0.5043,0.8530,-0.1343,Text
