Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_27,Scene1,On,Off,0.0200,0.1200,0.1000,-0.7280,-0.1133,0.6761,Text
exp_27,Scene1,On,Off,0.1600,0.3800,0.2200,-0.7212,-0.0912,0.6867,Text
exp_27,Scene1,On,Off,0.4200,0.5800,0.1600,-0.7337,-0.0715,0.6757,Text
exp_27,Scene1,On,Off,0.6200,0.7200,0.1000,-0.7369,-0.0451,0.6745,Text
exp_27,Scene1,On,Off,0.7600,0.8200,0.0600,-0.7279,-0.0188,0.6854,Text
exp_27,Scene1,On,Off,1.4200,1.4800,0.0600,-0.2028,0.0387,0.9784,Text
exp_27,Scene1,On,Off,1.5200,1.6000,0.0800,-0.1677,0.0441,0.9849,Text
exp_27,Scene1,On,Off,1.6400,1.7200,0.0800,-0.1379,0.0469,0.9893,Text
exp_27,Scene1,On,Off,1.7600,1.8200,0.0600,-0.1026,0.0475,0.9936,Text
exp_27,Scene1,On,Off,2.3800,2.6400,0.2600,0.3072,0.0280,0.9512,Urban
exp_27,Scene1,On,Off,3.3600,3.4600,0.1000,-0.5085,0.0110,0.8610,Text
exp_27,Scene1,On,Off,3.5000,4.6600,1.1600,-0.5306,0.0049,0.8476,Text
exp_27,Scene1,On,Off,4.7000,4.7800,0.0800,-0.5506,-0.0008,0.8348,Text
exp_27,Scene1,On,Off,5.2800,5.3400,0.0600,-0.9107,-0.0108,0.4128,Culturual  Heritage
exp_27,Scene1,On,Off,5.3800,5.4400,0.0600,-0.9257,-0.0053,0.3783,Culturual  Heritage
exp_27,Scene1,On,Off,5.4800,5.6800,0.2000,-0.9369,-0.0010,0.3495,Culturual  Heritage
exp_27,Scene1,On,Off,5.8800,5.9400,0.0600,-0.8851,0.0076,0.4652,Text
exp_27,Scene1,On,Off,6.0000,6.0600,0.0600,-0.8737,-0.0328,0.4853,Text
exp_27,Scene1,On,Off,6.1000,6.1600,0.0600,-0.8759,-0.0377,0.4810,Text
exp_27,Scene1,On,Off,6.4600,6.5200,0.0600,-0.7808,-0.0218,0.6244,Text
exp_27,Scene1,On,Off,6.5600,6.6600,0.1000,-0.7544,-0.0014,0.6564,Text
exp_27,Scene1,On,Off,6.7000,6.8600,0.1600,-0.7400,0.0077,0.6726,Text
exp_27,Scene1,On,Off,6.9000,7.0800,0.1800,-0.7265,0.0191,0.6869,Text
exp_27,Scene1,On,Off,7.1200,7.1800,0.0600,-0.7500,0.0299,0.6608,Text
exp_27,Scene1,On,Off,7.4600,7.5200,0.0600,-0.8474,0.0173,0.5307,Text
exp_27,Scene1,On,Off,7.5600,7.6200,0.0600,-0.8699,0.0171,0.4929,Text
exp_27,Scene1,On,Off,7.6600,7.7200,0.0600,-0.8927,0.0185,0.4502,Text
exp_27,Scene1,On,Off,8.2800,8.3400,0.0600,-0.9897,0.1156,0.0845,Culturual  Heritage
exp_27,Scene1,On,Off,8.3800,8.4600,0.0800,-0.9898,0.1326,0.0515,Culturual  Heritage
exp_27,Scene1,On,Off,8.5000,8.5600,0.0600,-0.9870,0.1572,0.0325,Culturual  Heritage
exp_27,Scene1,On,Off,8.6000,8.6600,0.0600,-0.9826,0.1854,0.0104,Text
exp_27,Scene1,On,Off,8.7000,8.7600,0.0600,-0.9772,0.2119,-0.0149,Text
exp_27,Scene1,On,Off,8.8000,8.9800,0.1800,-0.9727,0.2302,-0.0303,Text
exp_27,Scene1,On,Off,9.0200,9.1200,0.1000,-0.9689,0.2472,-0.0108,Text
exp_27,Scene1,On,Off,9.1600,9.2600,0.1000,-0.9673,0.2531,0.0154,Text
exp_27,Scene1,On,Off,9.3000,9.4000,0.1000,-0.9653,0.2579,0.0414,Text
exp_27,Scene1,On,Off,9.4400,9.5800,0.1400,-0.9653,0.2533,0.0642,Text
exp_27,Scene1,On,Off,10.5400,10.6000,0.0600,-0.7854,0.1099,0.6092,Culturual  Heritage
exp_27,Scene1,On,Off,10.7200,10.7800,0.0600,-0.7484,0.0995,0.6558,Culturual  Heritage
exp_27,Scene1,On,Off,10.8200,10.8800,0.0600,-0.7279,0.1056,0.6775,Culturual  Heritage
exp_27,Scene1,On,Off,10.9200,10.9800,0.0600,-0.7052,0.1134,0.6999,Culturual  Heritage
exp_27,Scene1,On,Off,11.0200,11.0800,0.0600,-0.6812,0.1161,0.7228,Culturual  Heritage
exp_27,Scene1,On,Off,11.2800,11.3400,0.0600,-0.5912,0.1167,0.7980,Culturual  Heritage
exp_27,Scene1,On,Off,11.7000,11.7600,0.0600,-0.4039,0.1152,0.9075,Culturual  Heritage
exp_27,Scene1,On,Off,11.8000,12.0800,0.2800,-0.3766,0.1132,0.9194,Culturual  Heritage
exp_27,Scene1,On,Off,13.1800,13.2400,0.0600,-0.9266,0.2189,0.3058,Text
exp_27,Scene1,On,Off,13.2800,13.4000,0.1200,-0.9375,0.2166,0.2724,Text
exp_27,Scene1,On,Off,13.4400,13.6200,0.1800,-0.9286,0.2192,0.2993,Text
exp_27,Scene1,On,Off,13.9600,14.0400,0.0800,-0.9158,0.0270,0.4007,Culturual  Heritage
exp_27,Scene1,On,Off,16.1000,16.1600,0.0600,-0.8812,0.1923,0.4319,Culturual  Heritage
exp_27,Scene1,On,Off,16.2000,16.3200,0.1200,-0.8785,0.2197,0.4242,Culturual  Heritage
exp_27,Scene1,On,Off,16.8200,16.8800,0.0600,-0.9237,0.3780,0.0625,Culturual  Heritage
exp_27,Scene1,On,Off,16.9200,16.9800,0.0600,-0.9380,0.3461,0.0206,Culturual  Heritage
exp_27,Scene1,On,Off,17.0200,17.0800,0.0600,-0.9510,0.3089,0.0109,Culturual  Heritage
exp_27,Scene1,On,Off,17.5200,17.6000,0.0800,-0.9343,0.0595,0.3514,Culturual  Heritage
exp_27,Scene1,On,Off,17.6400,17.7400,0.1000,-0.9244,0.0696,0.3751,Culturual  Heritage
exp_27,Scene1,On,Off,17.7800,17.8400,0.0600,-0.9123,0.0625,0.4048,Culturual  Heritage
exp_27,Scene1,On,Off,17.9600,18.0400,0.0800,-0.9169,0.0309,0.3980,Culturual  Heritage
exp_27,Scene1,On,Off,18.0800,18.2200,0.1400,-0.9052,0.0254,0.4241,Culturual  Heritage
exp_27,Scene1,On,Off,18.2600,18.3200,0.0600,-0.8976,-0.0398,0.4391,Text
exp_27,Scene1,On,Off,18.3600,18.4200,0.0600,-0.9107,-0.0220,0.4124,Culturual  Heritage
exp_27,Scene1,On,Off,18.4800,18.5600,0.0800,-0.9030,-0.0843,0.4214,Text
exp_27,Scene1,On,Off,18.9200,18.9800,0.0600,-0.7687,-0.2226,0.5996,Culturual  Heritage
exp_27,Scene1,On,Off,19.0200,19.0800,0.0600,-0.7497,-0.2457,0.6145,Culturual  Heritage
exp_27,Scene1,On,Off,19.1200,19.1800,0.0600,-0.7400,-0.2783,0.6124,Culturual  Heritage
exp_27,Scene1,On,Off,19.2200,19.4400,0.2200,-0.7322,-0.3046,0.6092,Culturual  Heritage
exp_27,Scene1,On,Off,19.4800,19.5600,0.0800,-0.7297,-0.3314,0.5981,Culturual  Heritage
exp_27,Scene1,On,Off,19.6000,19.6600,0.0600,-0.7455,-0.3566,0.5631,Culturual  Heritage
exp_27,Scene1,On,Off,19.7000,19.7600,0.0600,-0.7680,-0.3667,0.5250,Culturual  Heritage
exp_27,Scene1,On,Off,19.8000,20.1400,0.3400,-0.7816,-0.3808,0.4941,Culturual  Heritage
exp_27,Scene1,On,Off,20.1800,20.2600,0.0800,-0.7650,-0.3834,0.5176,Culturual  Heritage
exp_27,Scene1,On,Off,20.3000,20.4600,0.1600,-0.7521,-0.3810,0.5377,Culturual  Heritage
exp_27,Scene1,On,Off,20.5000,20.6000,0.1000,-0.7692,-0.3918,0.5048,Culturual  Heritage
exp_27,Scene1,On,Off,20.6400,20.8000,0.1600,-0.7554,-0.3973,0.5211,Culturual  Heritage
exp_27,Scene1,On,Off,20.8400,21.0200,0.1800,-0.7741,-0.3831,0.5041,Culturual  Heritage
exp_27,Scene1,On,Off,21.0600,21.1800,0.1200,-0.7778,-0.3602,0.5151,Culturual  Heritage
exp_27,Scene1,On,Off,21.2200,21.3000,0.0800,-0.7681,-0.3515,0.5352,Culturual  Heritage
exp_27,Scene1,On,Off,21.3400,21.4000,0.0600,-0.7720,-0.3182,0.5503,Culturual  Heritage
exp_27,Scene1,On,Off,21.4400,21.5200,0.0800,-0.7756,-0.2906,0.5604,Culturual  Heritage
exp_27,Scene1,On,Off,21.5600,21.8000,0.2400,-0.7794,-0.2660,0.5673,Culturual  Heritage
exp_27,Scene1,On,Off,21.8400,22.3400,0.5000,-0.7888,-0.2479,0.5624,Culturual  Heritage
exp_27,Scene1,On,Off,22.3800,22.6800,0.3000,-0.7735,-0.2459,0.5841,Culturual  Heritage
exp_27,Scene1,On,Off,22.7200,22.8000,0.0800,-0.7664,-0.2146,0.6055,Culturual  Heritage
exp_27,Scene1,On,Off,22.8400,22.9000,0.0600,-0.7401,-0.2336,0.6306,Culturual  Heritage
exp_27,Scene1,On,Off,22.9400,23.0400,0.1000,-0.7114,-0.2494,0.6571,Culturual  Heritage
exp_27,Scene1,On,Off,23.2400,23.3200,0.0800,-0.8130,-0.1890,0.5507,Culturual  Heritage
exp_27,Scene1,On,Off,23.3600,23.4200,0.0600,-0.8019,-0.1612,0.5753,Culturual  Heritage
exp_27,Scene1,On,Off,23.4600,23.6200,0.1600,-0.7912,-0.1586,0.5906,Culturual  Heritage
exp_27,Scene1,On,Off,23.6600,23.7400,0.0800,-0.8011,-0.1383,0.5824,Culturual  Heritage
exp_27,Scene1,On,Off,26.0200,26.1000,0.0800,-0.7333,0.0691,0.6764,Text
exp_27,Scene1,On,Off,26.1400,26.2200,0.0800,-0.7183,0.0500,0.6939,Text
exp_27,Scene1,On,Off,26.2600,26.3200,0.0600,-0.7116,0.0202,0.7023,Text
exp_27,Scene1,On,Off,26.3600,26.6400,0.2800,-0.7216,-0.0094,0.6922,Text
exp_27,Scene1,On,Off,26.6800,26.9200,0.2400,-0.6963,-0.0082,0.7177,Text
exp_27,Scene1,On,Off,27.2200,27.3200,0.1000,-0.8362,0.0058,0.5483,Text
exp_27,Scene1,On,Off,27.3600,27.5400,0.1800,-0.8482,0.0112,0.5295,Text
exp_27,Scene1,On,Off,27.5800,27.6400,0.0600,-0.8263,0.0161,0.5629,Text
exp_27,Scene1,On,Off,27.6800,27.7400,0.0600,-0.8059,0.0193,0.5917,Text
exp_27,Scene1,On,Off,27.8600,27.9200,0.0600,-0.7616,0.0188,0.6478,Text
exp_27,Scene1,On,Off,27.9600,28.0200,0.0600,-0.7358,0.0175,0.6770,Text
exp_27,Scene1,On,Off,28.0600,28.1200,0.0600,-0.7083,0.0179,0.7057,Text
exp_27,Scene1,On,Off,28.1600,28.2200,0.0600,-0.6778,0.0168,0.7351,Text
exp_27,Scene1,On,Off,28.2600,28.3200,0.0600,-0.6454,0.0162,0.7636,Text
exp_27,Scene1,On,Off,28.3600,28.4200,0.0600,-0.6125,0.0176,0.7903,Text
exp_27,Scene1,On,Off,28.5400,28.6000,0.0600,-0.5442,0.0172,0.8388,Text
exp_27,Scene1,On,Off,28.6400,28.7000,0.0600,-0.5095,0.0166,0.8603,Text
exp_27,Scene1,On,Off,28.7400,28.8000,0.0600,-0.4761,0.0160,0.8793,Text
exp_27,Scene1,On,Off,28.8400,28.9200,0.0800,-0.4486,0.0157,0.8936,Text
exp_27,Scene1,On,Off,28.9600,29.0800,0.1200,-0.4264,0.0151,0.9044,Text
exp_27,Scene1,On,Off,29.1200,29.3600,0.2400,-0.4047,0.0126,0.9144,Text
exp_27,Scene1,On,Off,29.4000,29.4600,0.0600,-0.4389,0.0057,0.8985,Text
exp_27,Scene1,On,Off,29.6600,29.7200,0.0600,-0.5322,0.0033,0.8466,Text
exp_27,Scene1,On,Off,29.7600,29.8200,0.0600,-0.5692,0.0034,0.8222,Text
exp_27,Scene1,On,Off,29.8600,29.9200,0.0600,-0.6041,0.0042,0.7969,Text
exp_27,Scene1,On,Off,29.9600,30.0200,0.0600,-0.6353,0.0052,0.7723,Text
exp_27,Scene1,On,Off,30.0600,30.1200,0.0600,-0.6644,0.0056,0.7474,Text
exp_27,Scene1,On,Off,30.1600,30.2200,0.0600,-0.6917,0.0040,0.7222,Text
exp_27,Scene1,On,Off,30.2600,30.3200,0.0600,-0.7175,0.0040,0.6965,Text
exp_27,Scene1,On,Off,30.3600,30.4400,0.0800,-0.7414,0.0054,0.6711,Text
exp_27,Scene1,On,Off,30.4800,30.5800,0.1000,-0.7626,0.0065,0.6468,Text
exp_27,Scene1,On,Off,30.6200,31.1200,0.5000,-0.7789,0.0033,0.6272,Text
exp_27,Scene1,On,Off,31.1600,31.2600,0.1000,-0.7613,0.0023,0.6483,Text
exp_27,Scene1,On,Off,31.3000,31.3800,0.0800,-0.7397,0.0034,0.6730,Text
exp_27,Scene1,On,Off,31.4200,31.5000,0.0800,-0.7147,0.0066,0.6994,Text
exp_27,Scene1,On,Off,31.5400,31.6400,0.1000,-0.6922,0.0102,0.7216,Text
exp_27,Scene1,On,Off,31.6800,31.7800,0.1000,-0.6718,0.0129,0.7406,Text
exp_27,Scene1,On,Off,31.8200,31.9000,0.0800,-0.6467,0.0132,0.7626,Text
exp_27,Scene1,On,Off,31.9400,32.0200,0.0800,-0.6242,0.0135,0.7811,Text
exp_27,Scene1,On,Off,32.0600,32.1600,0.1000,-0.6036,0.0156,0.7971,Text
exp_27,Scene1,On,Off,32.2000,32.2600,0.0600,-0.5801,0.0183,0.8143,Text
exp_27,Scene1,On,Off,32.3000,32.3800,0.0800,-0.5508,0.0187,0.8344,Text
exp_27,Scene1,On,Off,32.4200,32.5200,0.1000,-0.5226,0.0179,0.8524,Text
exp_27,Scene1,On,Off,32.5600,32.6800,0.1200,-0.4986,0.0219,0.8666,Text
exp_27,Scene1,On,Off,32.7200,32.8600,0.1400,-0.4755,0.0238,0.8794,Text
exp_27,Scene1,On,Off,32.9000,33.0200,0.1200,-0.4609,0.0284,0.8870,Text
exp_27,Scene1,On,Off,33.0600,33.1200,0.0600,-0.4908,0.0266,0.8709,Text
exp_27,Scene1,On,Off,33.1600,33.2200,0.0600,-0.5212,0.0228,0.8531,Text
exp_27,Scene1,On,Off,33.2600,33.3200,0.0600,-0.5544,0.0162,0.8321,Text
exp_27,Scene1,On,Off,33.7800,33.8400,0.0600,-0.7737,-0.0776,0.6288,Text
exp_27,Scene1,On,Off,33.8800,33.9800,0.1000,-0.7933,-0.0693,0.6049,Text
exp_27,Scene1,On,Off,34.0200,34.1800,0.1600,-0.7983,-0.0466,0.6005,Text
exp_27,Scene1,On,Off,34.2200,34.3800,0.1600,-0.7875,-0.0345,0.6153,Text
exp_27,Scene1,On,Off,34.4200,34.7600,0.3400,-0.7763,-0.0455,0.6287,Text
