Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_27,Scene7,Off,Off,0.2600,0.4000,0.1400,0.9962,0.0439,0.0751,Culturual  Heritage
exp_27,Scene7,Off,Off,0.5400,0.6000,0.0600,0.9173,0.1225,0.3790,Culturual  Heritage
exp_27,Scene7,Off,Off,0.8400,0.9200,0.0800,0.9100,0.1201,0.3969,Culturual  Heritage
exp_27,Scene7,Off,Off,0.9800,1.0400,0.0600,0.9228,0.1581,0.3513,Culturual  Heritage
exp_27,Scene7,Off,Off,1.0800,1.1400,0.0600,0.8834,0.1573,0.4414,Culturual  Heritage
exp_27,Scene7,Off,Off,1.2800,1.3600,0.0800,0.6120,0.1143,0.7825,Culturual  Heritage
exp_27,Scene7,Off,Off,1.4000,1.5200,0.1200,0.5822,0.1122,0.8053,Culturual  Heritage
exp_27,Scene7,Off,Off,1.5600,1.6800,0.1200,0.6013,0.1069,0.7918,Culturual  Heritage
exp_27,Scene7,Off,Off,1.7400,1.8600,0.1200,0.5334,0.0781,0.8423,Culturual  Heritage
exp_27,Scene7,Off,Off,2.3800,2.5000,0.1200,0.9476,0.0239,-0.3187,Culturual  Heritage
exp_27,Scene7,Off,Off,2.7000,2.8200,0.1200,0.7269,0.0672,-0.6835,Culturual  Heritage
exp_27,Scene7,Off,Off,2.8600,2.9200,0.0600,0.7155,0.0583,-0.6961,Culturual  Heritage
exp_27,Scene7,Off,Off,3.0600,3.2200,0.1600,0.4082,0.1060,-0.9067,Culturual  Heritage
exp_27,Scene7,Off,Off,3.2600,3.3200,0.0600,0.4075,0.1314,-0.9037,Culturual  Heritage
exp_27,Scene7,Off,Off,3.4800,3.5400,0.0600,0.0987,0.2770,-0.9558,Culturual  Heritage
exp_27,Scene7,Off,Off,4.3600,4.4400,0.0800,0.0626,0.6658,-0.7435,Culturual  Heritage
exp_27,Scene7,Off,Off,4.5600,4.8400,0.2800,0.0974,0.6507,-0.7531,Culturual  Heritage
exp_27,Scene7,Off,Off,4.9600,5.0400,0.0800,0.0925,0.6382,-0.7643,Culturual  Heritage
exp_27,Scene7,Off,Off,5.0800,5.1400,0.0600,0.1235,0.6506,-0.7493,Culturual  Heritage
exp_27,Scene7,Off,Off,5.3800,5.4400,0.0600,0.1353,0.6517,-0.7463,Culturual  Heritage
exp_27,Scene7,Off,Off,5.5400,5.7200,0.1800,0.0586,0.6450,-0.7619,Culturual  Heritage
exp_27,Scene7,Off,Off,5.7600,5.8400,0.0800,0.0755,0.6656,-0.7425,Culturual  Heritage
exp_27,Scene7,Off,Off,6.2800,6.3600,0.0800,0.0533,0.6682,-0.7421,Culturual  Heritage
exp_27,Scene7,Off,Off,6.4000,6.4600,0.0600,0.0847,0.6692,-0.7382,Culturual  Heritage
exp_27,Scene7,Off,Off,6.5000,6.9200,0.4200,0.0673,0.6665,-0.7425,Culturual  Heritage
exp_27,Scene7,Off,Off,6.9600,7.3000,0.3400,0.1158,0.6585,-0.7436,Culturual  Heritage
exp_27,Scene7,Off,Off,7.3400,7.7200,0.3800,0.1818,0.6550,-0.7334,Culturual  Heritage
exp_27,Scene7,Off,Off,7.9000,8.0800,0.1800,0.2574,0.6475,-0.7173,Culturual  Heritage
exp_27,Scene7,Off,Off,8.1600,8.3800,0.2200,0.1612,0.6726,-0.7222,Culturual  Heritage
exp_27,Scene7,Off,Off,8.4400,8.5800,0.1400,0.0851,0.6639,-0.7430,Culturual  Heritage
exp_27,Scene7,Off,Off,8.6200,8.8800,0.2600,0.0560,0.6651,-0.7447,Culturual  Heritage
exp_27,Scene7,Off,Off,8.9200,8.9800,0.0600,0.0338,0.6602,-0.7504,Culturual  Heritage
exp_27,Scene7,Off,Off,9.0200,9.2000,0.1800,0.0961,0.6576,-0.7473,Culturual  Heritage
exp_27,Scene7,Off,Off,9.3200,9.4000,0.0800,-0.0165,0.6532,-0.7570,Culturual  Heritage
exp_27,Scene7,Off,Off,9.5400,9.6400,0.1000,0.0693,0.6678,-0.7411,Culturual  Heritage
exp_27,Scene7,Off,Off,9.7000,9.7800,0.0800,0.0880,0.6527,-0.7525,Culturual  Heritage
exp_27,Scene7,Off,Off,9.9400,10.0000,0.0600,0.0697,0.6503,-0.7565,Culturual  Heritage
exp_27,Scene7,Off,Off,10.0600,10.1400,0.0800,0.0928,0.6493,-0.7549,Culturual  Heritage
exp_27,Scene7,Off,Off,10.2800,10.3400,0.0600,0.1239,0.6493,-0.7504,Culturual  Heritage
exp_27,Scene7,Off,Off,10.7000,10.7800,0.0800,0.2310,0.6721,-0.7035,Culturual  Heritage
exp_27,Scene7,Off,Off,10.9200,11.0200,0.1000,0.0157,0.6449,-0.7641,Culturual  Heritage
exp_27,Scene7,Off,Off,11.0600,11.1800,0.1200,0.1180,0.6427,-0.7570,Culturual  Heritage
