Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_45,Scene4,On,Off,0.1400,0.2200,0.0800,-0.8636,0.3104,-0.3974,Text
exp_45,Scene4,On,Off,0.4000,0.4600,0.0600,-0.7407,0.3962,-0.5426,Text
exp_45,Scene4,On,Off,0.6000,0.6800,0.0800,-0.6501,0.3865,-0.6542,Text
exp_45,Scene4,On,Off,0.7400,0.8400,0.1000,-0.6107,0.3794,-0.6951,Text
exp_45,Scene4,On,Off,0.8800,1.0000,0.1200,-0.6418,0.3804,-0.6659,Text
exp_45,Scene4,On,Off,1.1400,1.3600,0.2200,-0.7297,0.3899,-0.5617,Text
exp_45,Scene4,On,Off,1.5600,1.6600,0.1000,-0.7705,0.4032,-0.4937,Text
exp_45,Scene4,On,Off,1.7200,1.8000,0.0800,-0.6832,0.3945,-0.6145,Text
exp_45,Scene4,On,Off,1.8400,1.9600,0.1200,-0.6869,0.3780,-0.6208,Text
exp_45,Scene4,On,Off,2.0400,2.1600,0.1200,-0.8240,0.3892,-0.4117,Text
exp_45,Scene4,On,Off,2.2400,2.3200,0.0800,-0.8101,0.4352,-0.3928,Text
exp_45,Scene4,On,Off,2.4400,2.5800,0.1400,-0.7197,0.3838,-0.5786,Text
exp_45,Scene4,On,Off,2.7600,2.8200,0.0600,-0.7335,0.2507,-0.6318,Text
exp_45,Scene4,On,Off,3.2000,3.3400,0.1400,-0.6978,0.3197,-0.6410,Text
exp_45,Scene4,On,Off,3.3800,3.6600,0.2800,-0.7058,0.3646,-0.6074,Text
exp_45,Scene4,On,Off,3.7200,3.7800,0.0600,-0.7886,0.3616,-0.4973,Text
exp_45,Scene4,On,Off,3.8200,3.9400,0.1200,-0.7839,0.3724,-0.4967,Text
exp_45,Scene4,On,Off,4.1600,4.3000,0.1400,-0.8007,0.4347,-0.4121,Text
exp_45,Scene4,On,Off,4.4200,4.6000,0.1800,-0.8739,0.4171,-0.2495,Text
exp_45,Scene4,On,Off,4.6400,4.7000,0.0600,-0.8697,0.4098,-0.2752,Text
exp_45,Scene4,On,Off,4.8200,4.9600,0.1400,-0.8995,0.4234,-0.1081,Text
exp_45,Scene4,On,Off,5.0600,5.3200,0.2600,-0.9046,0.4251,-0.0327,Text
exp_45,Scene4,On,Off,5.3600,5.4200,0.0600,-0.9019,0.3990,0.1655,Text
exp_45,Scene4,On,Off,5.4600,5.6400,0.1800,-0.9049,0.3868,0.1778,Text
exp_45,Scene4,On,Off,5.7200,5.8400,0.1200,-0.8805,0.3745,0.2906,Text
exp_45,Scene4,On,Off,5.8800,5.9800,0.1000,-0.8430,0.3151,0.4359,Text
exp_45,Scene4,On,Off,6.0200,6.1200,0.1000,-0.8370,0.3351,0.4327,Text
exp_45,Scene4,On,Off,6.2000,6.2800,0.0800,-0.9152,0.3864,0.1143,Text
exp_45,Scene4,On,Off,6.3200,6.3800,0.0600,-0.9091,0.4093,0.0779,Text
exp_45,Scene4,On,Off,6.5000,6.6200,0.1200,-0.7781,0.3780,-0.5016,Text
exp_45,Scene4,On,Off,6.7000,6.8200,0.1200,-0.6431,0.3500,-0.6811,Text
exp_45,Scene4,On,Off,6.8600,6.9400,0.0800,-0.6034,0.3443,-0.7193,Urban
exp_45,Scene4,On,Off,6.9800,7.0600,0.0800,-0.6199,0.3437,-0.7054,Urban
exp_45,Scene4,On,Off,7.1400,7.3000,0.1600,-0.7235,0.3742,-0.5801,Text
exp_45,Scene4,On,Off,7.3600,7.5400,0.1800,-0.8149,0.3762,-0.4409,Text
exp_45,Scene4,On,Off,7.5800,7.7400,0.1600,-0.7957,0.3870,-0.4658,Text
exp_45,Scene4,On,Off,7.7800,7.9200,0.1400,-0.7753,0.3707,-0.5114,Text
exp_45,Scene4,On,Off,7.9800,8.2000,0.2200,-0.8945,0.3816,-0.2328,Text
exp_45,Scene4,On,Off,8.2800,8.4600,0.1800,-0.9173,0.3902,-0.0798,Text
exp_45,Scene4,On,Off,8.5400,8.6800,0.1400,-0.9239,0.3736,0.0831,Text
exp_45,Scene4,On,Off,8.7600,8.8200,0.0600,-0.9183,0.3740,-0.1298,Text
exp_45,Scene4,On,Off,8.8600,8.9600,0.1000,-0.9080,0.3945,-0.1414,Text
exp_45,Scene4,On,Off,9.0800,9.1400,0.0600,-0.9164,0.3691,-0.1550,Text
exp_45,Scene4,On,Off,9.3600,9.4200,0.0600,-0.9231,0.3174,0.2170,Text
exp_45,Scene4,On,Off,9.5600,9.6400,0.0800,-0.6961,0.3127,-0.6462,Text
exp_45,Scene4,On,Off,9.6800,9.7400,0.0600,-0.7110,0.3071,-0.6326,Text
exp_45,Scene4,On,Off,9.7800,10.0200,0.2400,-0.6604,0.3098,-0.6840,Text
exp_45,Scene4,On,Off,10.1400,10.3600,0.2200,-0.6472,0.3010,-0.7004,Text
exp_45,Scene4,On,Off,10.4200,10.7200,0.3000,-0.7736,0.3152,-0.5497,Text
exp_45,Scene4,On,Off,10.7600,10.9000,0.1400,-0.7438,0.3114,-0.5914,Text
exp_45,Scene4,On,Off,10.9600,11.2400,0.2800,-0.6665,0.3051,-0.6802,Text
exp_45,Scene4,On,Off,11.3200,11.4600,0.1400,-0.8393,0.3664,-0.4017,Text
exp_45,Scene4,On,Off,12.0200,12.1000,0.0800,-0.9350,0.3497,-0.0585,Text
exp_45,Scene4,On,Off,12.1600,12.2800,0.1200,-0.9388,0.3381,0.0660,Text
exp_45,Scene4,On,Off,12.3800,12.4600,0.0800,-0.6934,0.2916,-0.6589,Text
exp_45,Scene4,On,Off,12.5000,12.5600,0.0600,-0.6997,0.2772,-0.6585,Text
exp_45,Scene4,On,Off,12.6000,12.7600,0.1600,-0.6696,0.2655,-0.6937,Text
exp_45,Scene4,On,Off,12.8400,12.9400,0.1000,-0.7731,0.3014,-0.5581,Text
exp_45,Scene4,On,Off,13.0600,13.1200,0.0600,-0.8437,0.3281,-0.4249,Text
exp_45,Scene4,On,Off,13.1600,13.3600,0.2000,-0.8553,0.3123,-0.4134,Text
exp_45,Scene4,On,Off,13.4600,13.5600,0.1000,-0.8088,0.3098,-0.4999,Text
exp_45,Scene4,On,Off,13.6200,13.6800,0.0600,-0.7928,0.3071,-0.5265,Text
exp_45,Scene4,On,Off,13.7200,13.7800,0.0600,-0.8091,0.2891,-0.5116,Text
exp_45,Scene4,On,Off,13.8400,13.9200,0.0800,-0.9121,0.3163,-0.2609,Text
exp_45,Scene4,On,Off,13.9600,14.1000,0.1400,-0.9174,0.3076,-0.2524,Text
exp_45,Scene4,On,Off,14.1800,14.3800,0.2000,-0.7035,0.2690,-0.6578,Text
exp_45,Scene4,On,Off,14.4200,14.5000,0.0800,-0.8144,0.2416,-0.5276,Urban
exp_45,Scene4,On,Off,14.5400,14.6000,0.0600,-0.8043,0.2657,-0.5315,Text
exp_45,Scene4,On,Off,14.6800,14.7800,0.1000,-0.7893,0.2350,-0.5672,Text
exp_45,Scene4,On,Off,14.8400,15.0400,0.2000,-0.6898,0.2417,-0.6824,Text
exp_45,Scene4,On,Off,15.0800,15.2200,0.1400,-0.7449,0.2325,-0.6254,Urban
exp_45,Scene4,On,Off,15.2600,15.3600,0.1000,-0.8040,0.2165,-0.5538,Urban
exp_45,Scene4,On,Off,15.5200,15.6400,0.1200,-0.8969,0.2766,-0.3449,Text
exp_45,Scene4,On,Off,15.7200,15.9400,0.2200,-0.9520,0.2636,-0.1558,Text
exp_45,Scene4,On,Off,15.9800,16.1600,0.1800,-0.9636,0.2567,-0.0743,Text
exp_45,Scene4,On,Off,16.2000,16.4400,0.2400,-0.9687,0.2467,0.0266,Text
exp_45,Scene4,On,Off,16.4800,16.7000,0.2200,-0.9518,0.2468,-0.1819,Tamed nature
exp_45,Scene4,On,Off,16.7400,17.0200,0.2800,-0.9663,0.2543,-0.0391,Text
exp_45,Scene4,On,Off,17.0600,17.3000,0.2400,-0.9608,0.2557,-0.1068,Text
exp_45,Scene4,On,Off,17.5400,17.6000,0.0600,-0.7094,-0.2415,-0.6621,Urban
exp_45,Scene4,On,Off,18.6600,18.7400,0.0800,0.3682,-0.5430,-0.7547,Text
exp_45,Scene4,On,Off,18.8200,18.9600,0.1400,0.0732,-0.5386,-0.8394,Text
exp_45,Scene4,On,Off,19.1000,19.2600,0.1600,0.3329,-0.6060,-0.7225,Text
exp_45,Scene4,On,Off,19.3400,19.4600,0.1200,0.2846,-0.5806,-0.7628,Text
exp_45,Scene4,On,Off,19.5000,19.7400,0.2400,0.1516,-0.5939,-0.7901,Text
exp_45,Scene4,On,Off,19.8200,19.9600,0.1400,0.2966,-0.6021,-0.7413,Text
exp_45,Scene4,On,Off,20.0000,20.1800,0.1800,0.3075,-0.6547,-0.6905,Text
exp_45,Scene4,On,Off,20.2200,20.4600,0.2400,0.1563,-0.6672,-0.7283,Text
exp_45,Scene4,On,Off,20.5000,20.6400,0.1400,0.1365,-0.7306,-0.6690,Others
exp_45,Scene4,On,Off,20.6800,20.8200,0.1400,0.2974,-0.7015,-0.6476,Others
exp_45,Scene4,On,Off,20.8600,20.9600,0.1000,0.3063,-0.6934,-0.6522,Others
exp_45,Scene4,On,Off,21.0200,21.1200,0.1000,-0.0134,-0.7187,-0.6952,Others
exp_45,Scene4,On,Off,21.4200,21.5000,0.0800,-0.0558,0.2142,-0.9752,Urban
exp_45,Scene4,On,Off,21.5400,21.6000,0.0600,-0.0437,0.2443,-0.9687,Urban
exp_45,Scene4,On,Off,21.6600,21.8800,0.2200,-0.0298,0.3075,-0.9511,Urban
exp_45,Scene4,On,Off,22.9200,22.9800,0.0600,-0.4649,0.4960,0.7334,Culturual  Heritage
exp_45,Scene4,On,Off,23.0200,23.0800,0.0600,-0.4549,0.5156,0.7261,Culturual  Heritage
exp_45,Scene4,On,Off,23.2200,23.3400,0.1200,-0.4176,0.8604,0.2923,Text
exp_45,Scene4,On,Off,23.4200,23.5600,0.1400,-0.5830,0.7662,0.2703,Text
exp_45,Scene4,On,Off,23.6600,23.8000,0.1400,-0.1800,0.9220,0.3429,Text
exp_45,Scene4,On,Off,23.9000,24.1000,0.2000,0.0071,0.9392,0.3434,Text
exp_45,Scene4,On,Off,24.1800,24.3600,0.1800,0.2210,0.9122,0.3451,Text
exp_45,Scene4,On,Off,24.4000,24.5800,0.1800,0.4367,0.8354,0.3339,Text
exp_45,Scene4,On,Off,24.8400,24.9000,0.0600,0.6360,0.7146,0.2912,Text
exp_45,Scene4,On,Off,25.7000,25.7600,0.0600,-0.3730,-0.3574,0.8562,Text
exp_45,Scene4,On,Off,25.8200,25.8800,0.0600,-0.4615,-0.3006,0.8346,Text
exp_45,Scene4,On,Off,25.9200,26.0200,0.1000,-0.4486,-0.2825,0.8479,Text
exp_45,Scene4,On,Off,26.0600,26.1800,0.1200,-0.2248,-0.3156,0.9219,Text
exp_45,Scene4,On,Off,26.3000,26.4000,0.1000,-0.2981,-0.2991,0.9065,Text
exp_45,Scene4,On,Off,26.4400,26.6000,0.1600,-0.3457,-0.2958,0.8905,Text
exp_45,Scene4,On,Off,26.6600,26.8600,0.2000,-0.1119,-0.3012,0.9470,Text
exp_45,Scene4,On,Off,26.9000,27.1200,0.2200,0.0669,-0.3115,0.9479,Text
exp_45,Scene4,On,Off,27.1600,27.3600,0.2000,-0.0116,-0.3147,0.9491,Text
exp_45,Scene4,On,Off,27.4000,27.5000,0.1000,0.0804,-0.3115,0.9468,Text
exp_45,Scene4,On,Off,27.5800,27.7600,0.1800,0.3179,-0.2977,0.9002,Text
exp_45,Scene4,On,Off,27.8000,27.8800,0.0800,0.4365,-0.2979,0.8490,Text
exp_45,Scene4,On,Off,28.2000,28.3600,0.1600,-0.0369,0.3793,0.9246,Culturual  Heritage
exp_45,Scene4,On,Off,28.4200,28.5800,0.1600,-0.1020,0.3320,0.9377,Culturual  Heritage
exp_45,Scene4,On,Off,28.6800,28.8400,0.1600,0.0162,0.3337,0.9425,Culturual  Heritage
exp_45,Scene4,On,Off,28.9600,29.2000,0.2400,0.0964,0.3154,0.9441,Culturual  Heritage
exp_45,Scene4,On,Off,29.2400,29.5400,0.3000,-0.0124,0.3219,0.9467,Culturual  Heritage
exp_45,Scene4,On,Off,29.5800,29.7000,0.1200,0.0759,0.3086,0.9482,Culturual  Heritage
exp_45,Scene4,On,Off,30.1800,30.2800,0.1000,-0.4837,-0.3900,0.7835,Others
exp_45,Scene4,On,Off,30.3600,30.5000,0.1400,-0.1099,-0.3546,0.9285,Text
exp_45,Scene4,On,Off,30.5400,30.7000,0.1600,0.0117,-0.3731,0.9277,Text
exp_45,Scene4,On,Off,30.7600,30.8800,0.1200,-0.2479,-0.3655,0.8972,Text
exp_45,Scene4,On,Off,31.0000,31.2200,0.2200,-0.3907,-0.3416,0.8548,Text
exp_45,Scene4,On,Off,31.2600,31.4000,0.1400,-0.4092,-0.3585,0.8391,Others
exp_45,Scene4,On,Off,31.4400,31.6200,0.1800,-0.1529,-0.3557,0.9220,Text
exp_45,Scene4,On,Off,31.6600,31.8200,0.1600,-0.0236,-0.3762,0.9262,Text
