Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_15,Scene1,Off,Off,0.0200,0.0800,0.0600,-0.5855,-0.2020,-0.7851,Culturual  Heritage
exp_15,Scene1,Off,Off,0.1200,0.1800,0.0600,-0.6184,-0.1981,-0.7605,Culturual  Heritage
exp_15,Scene1,Off,Off,0.9400,1.0000,0.0600,-0.9199,-0.2538,-0.2988,Culturual  Heritage
exp_15,Scene1,Off,Off,1.0400,1.1000,0.0600,-0.9314,-0.2558,-0.2591,Culturual  Heritage
exp_15,Scene1,Off,Off,1.1400,1.4800,0.3400,-0.9375,-0.2606,-0.2306,Culturual  Heritage
exp_15,Scene1,Off,Off,1.5200,1.5800,0.0600,-0.9255,-0.2754,-0.2600,Culturual  Heritage
exp_15,Scene1,Off,Off,1.6200,1.6800,0.0600,-0.9140,-0.2754,-0.2981,Culturual  Heritage
exp_15,Scene1,Off,Off,1.7200,1.7800,0.0600,-0.8990,-0.2765,-0.3397,Culturual  Heritage
exp_15,Scene1,Off,Off,1.8200,1.8800,0.0600,-0.8810,-0.2765,-0.3838,Culturual  Heritage
exp_15,Scene1,Off,Off,2.2400,2.3000,0.0600,-0.7734,-0.2771,-0.5702,Culturual  Heritage
exp_15,Scene1,Off,Off,2.3400,2.4200,0.0800,-0.7508,-0.2785,-0.5990,Culturual  Heritage
exp_15,Scene1,Off,Off,2.4600,2.6000,0.1400,-0.7287,-0.2823,-0.6240,Culturual  Heritage
exp_15,Scene1,Off,Off,2.6400,2.7600,0.1200,-0.7165,-0.2942,-0.6325,Culturual  Heritage
exp_15,Scene1,Off,Off,2.8000,2.8600,0.0600,-0.7338,-0.3146,-0.6021,Culturual  Heritage
exp_15,Scene1,Off,Off,3.3000,3.3600,0.0600,-0.8762,-0.3374,-0.3442,Culturual  Heritage
exp_15,Scene1,Off,Off,3.5600,3.6200,0.0600,-0.9150,-0.3362,-0.2233,Culturual  Heritage
exp_15,Scene1,Off,Off,3.6600,3.7400,0.0800,-0.9218,-0.3361,-0.1933,Culturual  Heritage
exp_15,Scene1,Off,Off,3.7800,4.1600,0.3800,-0.9252,-0.3405,-0.1676,Culturual  Heritage
exp_15,Scene1,Off,Off,4.2000,4.2600,0.0600,-0.9154,-0.3501,-0.1988,Culturual  Heritage
exp_15,Scene1,Off,Off,4.4600,4.5200,0.0600,-0.8840,-0.3589,-0.2995,Culturual  Heritage
exp_15,Scene1,Off,Off,5.0400,5.1000,0.0600,-0.7248,-0.3412,-0.5986,Culturual  Heritage
exp_15,Scene1,Off,Off,5.1400,5.2400,0.1000,-0.7017,-0.3428,-0.6246,Culturual  Heritage
