Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_42,Scene1,On,Off,0.1000,0.2000,0.1000,0.5531,-0.2796,0.7848,Text
exp_42,Scene1,On,Off,0.2400,0.4200,0.1800,0.5578,-0.2597,0.7883,Text
exp_42,Scene1,On,Off,0.5800,0.6600,0.0800,0.6968,-0.2176,0.6835,Text
exp_42,Scene1,On,Off,0.7400,0.8400,0.1000,0.5568,0.1142,0.8228,Culturual  Heritage
exp_42,Scene1,On,Off,0.9800,1.1600,0.1800,0.8178,0.2469,0.5198,Text
exp_42,Scene1,On,Off,1.2000,1.3600,0.1600,0.8137,0.2298,0.5340,Text
exp_42,Scene1,On,Off,1.4400,1.5800,0.1400,0.8618,0.2727,0.4277,Text
exp_42,Scene1,On,Off,1.7200,1.9200,0.2000,0.4759,-0.0382,0.8787,Culturual  Heritage
exp_42,Scene1,On,Off,1.9600,2.0200,0.0600,0.4623,-0.0424,0.8857,Culturual  Heritage
exp_42,Scene1,On,Off,2.0800,2.1800,0.1000,0.1292,0.0072,0.9916,Urban
exp_42,Scene1,On,Off,2.2200,2.3400,0.1200,0.1572,0.0091,0.9875,Urban
exp_42,Scene1,On,Off,2.4200,2.5000,0.0800,0.1138,0.1805,0.9770,Urban
exp_42,Scene1,On,Off,2.5400,2.7000,0.1600,0.1331,0.1760,0.9754,Urban
exp_42,Scene1,On,Off,2.8000,2.8600,0.0600,-0.4783,0.0701,0.8754,Text
exp_42,Scene1,On,Off,2.9000,3.0200,0.1200,-0.4644,0.0619,0.8835,Text
exp_42,Scene1,On,Off,3.4200,3.4800,0.0600,-0.7708,0.3854,0.5074,Culturual  Heritage
exp_42,Scene1,On,Off,3.6000,3.7200,0.1200,-0.8509,0.0546,0.5225,Text
exp_42,Scene1,On,Off,3.9000,4.1200,0.2200,-0.9635,0.2357,0.1269,Text
exp_42,Scene1,On,Off,4.1600,4.3000,0.1400,-0.9598,0.2685,-0.0818,Text
exp_42,Scene1,On,Off,4.3400,4.4400,0.1000,-0.9591,0.2760,-0.0629,Text
exp_42,Scene1,On,Off,4.6400,4.8000,0.1600,-0.9472,0.2488,-0.2022,Text
exp_42,Scene1,On,Off,4.9000,5.1000,0.2000,-0.9699,0.2429,0.0185,Text
exp_42,Scene1,On,Off,5.1400,5.4400,0.3000,-0.9403,0.2446,0.2365,Text
exp_42,Scene1,On,Off,5.5200,5.9400,0.4200,-0.9770,0.0017,-0.2131,Culturual  Heritage
exp_42,Scene1,On,Off,6.0200,6.2000,0.1800,-0.9706,0.2175,0.1029,Text
exp_42,Scene1,On,Off,6.3200,6.5800,0.2600,-0.9666,0.2515,-0.0495,Text
exp_42,Scene1,On,Off,6.7400,6.8000,0.0600,-0.7612,0.0858,0.6428,Text
exp_42,Scene1,On,Off,6.9400,7.0200,0.0800,-0.8551,0.0072,0.5183,Text
exp_42,Scene1,On,Off,7.1400,7.2200,0.0800,-0.7447,0.0435,0.6660,Text
exp_42,Scene1,On,Off,7.3400,7.4600,0.1200,-0.7458,0.0504,0.6642,Text
exp_42,Scene1,On,Off,7.5200,7.7000,0.1800,-0.5757,0.0355,0.8169,Text
exp_42,Scene1,On,Off,7.7600,7.9600,0.2000,-0.4685,0.0463,0.8822,Text
