Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_32,Scene5,Off,Off,0.0200,0.0800,0.0600,-0.8895,-0.4564,-0.0225,Others
exp_32,Scene5,Off,Off,0.4600,0.5400,0.0800,-0.9975,-0.0707,0.0094,Urban
exp_32,Scene5,Off,Off,0.6400,0.7800,0.1400,-0.9736,-0.1229,-0.1923,Others
exp_32,Scene5,Off,Off,0.8200,0.9200,0.1000,-0.9729,-0.1202,-0.1976,Others
exp_32,Scene5,Off,Off,1.3000,1.3600,0.0600,-0.8200,-0.2347,-0.5221,Others
exp_32,Scene5,Off,Off,1.5200,1.5800,0.0600,-0.8279,-0.5474,-0.1225,Others
exp_32,Scene5,Off,Off,1.6200,1.7000,0.0800,-0.8057,-0.5867,-0.0818,Others
exp_32,Scene5,Off,Off,1.7400,1.8000,0.0600,-0.8213,-0.5602,-0.1079,Others
exp_32,Scene5,Off,Off,1.9200,2.0000,0.0800,-0.8244,-0.5639,-0.0480,Others
exp_32,Scene5,Off,Off,2.2400,2.3200,0.0800,-0.7655,-0.0100,0.6433,Culturual  Heritage
exp_32,Scene5,Off,Off,2.7400,2.8600,0.1200,-0.1077,0.0360,0.9935,Culturual  Heritage
exp_32,Scene5,Off,Off,2.9600,3.0800,0.1200,-0.0624,0.1523,0.9864,Culturual  Heritage
exp_32,Scene5,Off,Off,3.2200,3.3000,0.0800,-0.0374,0.2080,0.9774,Culturual  Heritage
exp_32,Scene5,Off,Off,3.5000,3.5800,0.0800,-0.0517,0.2532,0.9660,Culturual  Heritage
exp_32,Scene5,Off,Off,3.6600,3.7200,0.0600,-0.3435,0.0845,0.9353,Culturual  Heritage
exp_32,Scene5,Off,Off,3.7600,3.8400,0.0800,-0.3402,0.1139,0.9334,Culturual  Heritage
exp_32,Scene5,Off,Off,4.1000,4.1600,0.0600,-0.4837,0.0644,0.8729,Culturual  Heritage
exp_32,Scene5,Off,Off,4.2200,4.2800,0.0600,-0.5489,0.1358,0.8248,Culturual  Heritage
exp_32,Scene5,Off,Off,4.4000,4.5200,0.1200,-0.6591,0.0750,0.7483,Urban
exp_32,Scene5,Off,Off,4.5600,4.6200,0.0600,-0.6731,0.0742,0.7358,Urban
exp_32,Scene5,Off,Off,4.9600,5.0200,0.0600,-0.9966,-0.0297,0.0768,Others
exp_32,Scene5,Off,Off,5.3000,5.4400,0.1400,-0.9781,-0.0426,-0.2038,Others
exp_32,Scene5,Off,Off,6.0400,6.1000,0.0600,-0.5323,0.0970,-0.8410,Urban
exp_32,Scene5,Off,Off,6.3000,6.3600,0.0600,-0.2686,0.0709,-0.9606,Tamed nature
exp_32,Scene5,Off,Off,6.5600,6.6400,0.0800,0.0124,0.0187,-0.9997,Urban
exp_32,Scene5,Off,Off,6.6800,6.7400,0.0600,0.0199,0.0428,-0.9989,Urban
exp_32,Scene5,Off,Off,6.9400,7.0000,0.0600,0.1809,-0.0774,-0.9804,Urban
exp_32,Scene5,Off,Off,7.1000,7.1800,0.0800,0.1616,-0.0944,-0.9823,Urban
exp_32,Scene5,Off,Off,7.2200,7.3400,0.1200,0.1688,-0.1136,-0.9791,Urban
exp_32,Scene5,Off,Off,7.5800,7.6400,0.0600,0.4900,-0.0918,-0.8669,Urban
exp_32,Scene5,Off,Off,8.1200,8.1800,0.0600,-0.9940,0.0106,0.1086,Urban
exp_32,Scene5,Off,Off,8.3400,8.4200,0.0800,-0.6586,0.0450,0.7511,Urban
exp_32,Scene5,Off,Off,9.2000,9.2800,0.0800,-0.0039,0.1696,0.9855,Culturual  Heritage
exp_32,Scene5,Off,Off,9.3200,9.3800,0.0600,0.0121,0.1707,0.9853,Culturual  Heritage
exp_32,Scene5,Off,Off,9.4600,9.5200,0.0600,-0.0023,0.1786,0.9839,Culturual  Heritage
exp_32,Scene5,Off,Off,9.5800,9.8000,0.2200,-0.1375,0.1407,0.9805,Culturual  Heritage
exp_32,Scene5,Off,Off,9.8400,9.9200,0.0800,-0.1757,0.1227,0.9768,Culturual  Heritage
exp_32,Scene5,Off,Off,10.0800,10.1400,0.0600,-0.1382,-0.0073,0.9904,Culturual  Heritage
exp_32,Scene5,Off,Off,10.2000,10.2600,0.0600,-0.2172,-0.0685,0.9737,Culturual  Heritage
exp_32,Scene5,Off,Off,10.4600,10.5200,0.0600,-0.1718,0.1184,0.9780,Culturual  Heritage
exp_32,Scene5,Off,Off,10.6000,10.6600,0.0600,-0.0878,0.0445,0.9951,Culturual  Heritage
exp_32,Scene5,Off,Off,10.8200,10.9200,0.1000,-0.1872,0.1560,0.9699,Culturual  Heritage
exp_32,Scene5,Off,Off,11.0400,11.1200,0.0800,-0.0434,0.1347,0.9899,Culturual  Heritage
exp_32,Scene5,Off,Off,11.1600,11.2800,0.1200,-0.0302,0.1213,0.9921,Culturual  Heritage
exp_32,Scene5,Off,Off,11.3200,11.4000,0.0800,-0.1582,0.2148,0.9638,Culturual  Heritage
exp_32,Scene5,Off,Off,11.4600,11.5800,0.1200,0.0695,0.1343,0.9885,Culturual  Heritage
exp_32,Scene5,Off,Off,11.6400,11.7600,0.1200,0.0182,0.1532,0.9880,Culturual  Heritage
exp_32,Scene5,Off,Off,11.8000,12.0600,0.2600,-0.0059,0.1837,0.9830,Culturual  Heritage
exp_32,Scene5,Off,Off,12.1000,12.8400,0.7400,0.0134,0.1718,0.9850,Culturual  Heritage
exp_32,Scene5,Off,Off,12.8800,12.9400,0.0600,-0.0141,0.1930,0.9811,Culturual  Heritage
exp_32,Scene5,Off,Off,13.1600,13.2600,0.1000,-0.0507,0.1118,0.9924,Culturual  Heritage
exp_32,Scene5,Off,Off,13.3000,13.4000,0.1000,-0.0721,0.1154,0.9907,Culturual  Heritage
exp_32,Scene5,Off,Off,13.4600,13.5200,0.0600,-0.0585,0.0817,0.9949,Culturual  Heritage
exp_32,Scene5,Off,Off,13.5800,13.6400,0.0600,-0.1024,0.1304,0.9862,Culturual  Heritage
exp_32,Scene5,Off,Off,13.7800,13.8600,0.0800,-0.1141,0.0577,0.9918,Culturual  Heritage
exp_32,Scene5,Off,Off,13.9400,14.0200,0.0800,-0.1929,0.1566,0.9686,Culturual  Heritage
exp_32,Scene5,Off,Off,14.0600,14.1200,0.0600,-0.0719,0.0635,0.9954,Culturual  Heritage
exp_32,Scene5,Off,Off,14.1600,14.2200,0.0600,-0.1897,0.1431,0.9714,Culturual  Heritage
exp_32,Scene5,Off,Off,14.5800,14.6600,0.0800,-0.0856,0.0964,0.9917,Culturual  Heritage
exp_32,Scene5,Off,Off,14.8600,14.9200,0.0600,-0.0547,0.1616,0.9853,Culturual  Heritage
exp_32,Scene5,Off,Off,14.9800,15.0600,0.0800,-0.0480,0.1756,0.9833,Culturual  Heritage
exp_32,Scene5,Off,Off,15.2600,15.4000,0.1400,-0.0639,0.1575,0.9855,Culturual  Heritage
exp_32,Scene5,Off,Off,15.5400,15.6600,0.1200,0.1107,0.0723,0.9912,Culturual  Heritage
exp_32,Scene5,Off,Off,16.0400,16.1000,0.0600,0.0921,0.0708,0.9932,Culturual  Heritage
exp_32,Scene5,Off,Off,16.1600,16.2200,0.0600,0.0396,0.1025,0.9939,Culturual  Heritage
exp_32,Scene5,Off,Off,16.3600,16.6000,0.2400,0.0006,0.0085,1.0000,Culturual  Heritage
exp_32,Scene5,Off,Off,16.6400,16.8200,0.1800,0.0156,-0.0181,0.9997,Culturual  Heritage
exp_32,Scene5,Off,Off,16.9600,17.0600,0.1000,-0.3054,-0.0182,0.9521,Culturual  Heritage
exp_32,Scene5,Off,Off,17.1000,17.1800,0.0800,-0.3358,-0.0290,0.9415,Culturual  Heritage
exp_32,Scene5,Off,Off,17.4600,17.7200,0.2600,-0.5808,-0.0112,0.8140,Culturual  Heritage
exp_32,Scene5,Off,Off,18.0200,18.1400,0.1200,-0.0490,0.2106,0.9763,Culturual  Heritage
exp_32,Scene5,Off,Off,18.6800,18.7600,0.0800,0.5186,0.0184,0.8548,Culturual  Heritage
exp_32,Scene5,Off,Off,18.9000,18.9800,0.0800,0.7173,-0.0456,0.6953,Culturual  Heritage
