Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_16,Scene3,Off,On,0.0200,0.1000,0.0800,-0.7629,0.0857,0.6408,Culturual  Heritage
exp_16,Scene3,Off,On,0.3200,0.4400,0.1200,-0.9478,0.0536,0.3144,Culturual  Heritage
exp_16,Scene3,Off,On,0.5600,0.6800,0.1200,-0.9959,0.0865,-0.0281,Tamed nature
exp_16,Scene3,Off,On,0.7200,0.8200,0.1000,-0.9961,0.0855,-0.0238,Tamed nature
exp_16,Scene3,Off,On,0.8600,0.9400,0.0800,-0.9979,0.0608,-0.0220,Urban
exp_16,Scene3,Off,On,1.1000,1.1600,0.0600,-0.9429,0.0693,-0.3258,Tamed nature
exp_16,Scene3,Off,On,1.2000,1.4000,0.2000,-0.9399,0.0596,-0.3363,Tamed nature
exp_16,Scene3,Off,On,1.4800,1.6600,0.1800,-0.8709,0.0427,-0.4896,Others
exp_16,Scene3,Off,On,1.7000,1.8200,0.1200,-0.8765,0.0543,-0.4784,Tamed nature
exp_16,Scene3,Off,On,1.8800,1.9800,0.1000,-0.9364,0.2667,-0.2283,Tamed nature
exp_16,Scene3,Off,On,2.0600,2.2200,0.1600,-0.9924,0.1194,0.0314,Others
exp_16,Scene3,Off,On,2.4800,2.5400,0.0600,-0.9978,0.0599,0.0277,Urban
exp_16,Scene3,Off,On,2.6600,2.9000,0.2400,-0.9961,0.0753,0.0469,Urban
exp_16,Scene3,Off,On,2.9800,3.1400,0.1600,-0.9526,0.2331,0.1952,Culturual  Heritage
exp_16,Scene3,Off,On,3.4600,3.5800,0.1200,-0.8276,0.1411,0.5432,Culturual  Heritage
exp_16,Scene3,Off,On,3.7800,3.9400,0.1600,-0.5941,0.1817,0.7836,Culturual  Heritage
exp_16,Scene3,Off,On,3.9800,4.0800,0.1000,-0.6006,0.2077,0.7721,Culturual  Heritage
exp_16,Scene3,Off,On,4.2200,4.4400,0.2200,-0.3284,0.1508,0.9324,Culturual  Heritage
exp_16,Scene3,Off,On,4.5800,4.6400,0.0600,-0.0284,0.1448,0.9891,Culturual  Heritage
exp_16,Scene3,Off,On,4.6800,4.8200,0.1400,-0.0353,0.1419,0.9892,Culturual  Heritage
exp_16,Scene3,Off,On,4.8600,4.9400,0.0800,-0.0339,0.1210,0.9921,Culturual  Heritage
