Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_2,Scene4,On,Off,0.0800,0.2200,0.1400,0.4798,-0.1694,0.8608,Others
exp_2,Scene4,On,Off,0.4400,0.5200,0.0800,0.1764,-0.1869,0.9664,Culturual  Heritage
exp_2,Scene4,On,Off,0.6200,0.7000,0.0800,-0.0865,-0.2149,0.9728,Culturual  Heritage
exp_2,Scene4,On,Off,0.7600,0.8200,0.0600,-0.0748,-0.2009,0.9767,Culturual  Heritage
exp_2,Scene4,On,Off,0.8600,0.9800,0.1200,-0.2075,-0.1177,0.9711,Culturual  Heritage
exp_2,Scene4,On,Off,1.2200,1.3600,0.1400,-0.3436,-0.1978,0.9180,Others
exp_2,Scene4,On,Off,1.4200,1.6400,0.2200,-0.1470,-0.2088,0.9668,Others
exp_2,Scene4,On,Off,1.9600,2.0400,0.0800,-0.0733,0.2365,0.9689,Culturual  Heritage
exp_2,Scene4,On,Off,2.0800,2.2000,0.1200,-0.0533,0.2107,0.9761,Culturual  Heritage
exp_2,Scene4,On,Off,2.2800,2.3400,0.0600,-0.0182,0.4163,0.9091,Culturual  Heritage
exp_2,Scene4,On,Off,2.4200,2.5200,0.1000,0.0136,0.3726,0.9279,Culturual  Heritage
exp_2,Scene4,On,Off,2.6400,2.7200,0.0800,0.0704,0.4284,0.9008,Culturual  Heritage
exp_2,Scene4,On,Off,2.7600,2.8200,0.0600,0.0867,0.4174,0.9046,Culturual  Heritage
exp_2,Scene4,On,Off,2.8600,2.9200,0.0600,0.1854,0.5624,0.8058,Culturual  Heritage
exp_2,Scene4,On,Off,3.0400,3.1000,0.0600,0.0563,0.5248,0.8493,Culturual  Heritage
exp_2,Scene4,On,Off,3.1400,3.2000,0.0600,0.0583,0.5573,0.8283,Culturual  Heritage
exp_2,Scene4,On,Off,3.2400,3.3200,0.0800,0.0663,0.6855,0.7251,Culturual  Heritage
exp_2,Scene4,On,Off,3.4400,3.8000,0.3600,0.0696,0.6650,0.7436,Culturual  Heritage
exp_2,Scene4,On,Off,3.8800,4.0200,0.1400,0.3406,0.4782,0.8095,Culturual  Heritage
exp_2,Scene4,On,Off,4.0800,4.3000,0.2200,0.1506,0.3674,0.9178,Culturual  Heritage
exp_2,Scene4,On,Off,4.3400,4.4200,0.0800,0.1342,0.3692,0.9196,Culturual  Heritage
exp_2,Scene4,On,Off,4.4600,4.7200,0.2600,0.0398,0.3597,0.9322,Culturual  Heritage
exp_2,Scene4,On,Off,4.7800,5.1200,0.3400,0.0987,0.3711,0.9233,Culturual  Heritage
exp_2,Scene4,On,Off,5.1600,5.4000,0.2400,0.1051,0.3904,0.9146,Culturual  Heritage
exp_2,Scene4,On,Off,5.7600,5.9000,0.1400,0.1506,-0.2468,0.9573,Text
exp_2,Scene4,On,Off,6.0000,6.1200,0.1200,-0.1680,-0.2510,0.9533,Text
exp_2,Scene4,On,Off,6.3000,6.3600,0.0600,-0.3531,-0.2211,0.9091,Text
exp_2,Scene4,On,Off,6.4400,6.5600,0.1200,-0.4458,-0.2268,0.8659,Text
exp_2,Scene4,On,Off,6.7000,6.8400,0.1400,0.0672,-0.2347,0.9697,Text
exp_2,Scene4,On,Off,6.8800,7.1000,0.2200,0.1090,-0.1993,0.9739,Culturual  Heritage
exp_2,Scene4,On,Off,7.1600,7.4400,0.2800,-0.1009,-0.1959,0.9754,Culturual  Heritage
exp_2,Scene4,On,Off,7.5600,7.8000,0.2400,-0.2337,-0.1816,0.9552,Culturual  Heritage
exp_2,Scene4,On,Off,7.8600,8.4400,0.5800,-0.3378,-0.1741,0.9250,Culturual  Heritage
exp_2,Scene4,On,Off,8.5000,8.6000,0.1000,-0.0493,-0.0771,0.9958,Culturual  Heritage
exp_2,Scene4,On,Off,8.6400,8.7400,0.1000,-0.0557,-0.0608,0.9966,Culturual  Heritage
exp_2,Scene4,On,Off,8.9200,9.0200,0.1000,0.2958,-0.1043,0.9495,Culturual  Heritage
exp_2,Scene4,On,Off,9.0800,9.3200,0.2400,0.4415,-0.1479,0.8850,Culturual  Heritage
exp_2,Scene4,On,Off,9.4400,9.5600,0.1200,0.7722,0.1738,0.6112,Culturual  Heritage
exp_2,Scene4,On,Off,9.7200,9.8400,0.1200,0.8997,0.3300,0.2858,Text
exp_2,Scene4,On,Off,9.8800,9.9400,0.0600,0.8873,0.3434,0.3078,Text
exp_2,Scene4,On,Off,10.0800,10.1400,0.0600,0.9016,0.3988,0.1675,Text
exp_2,Scene4,On,Off,10.2600,10.3400,0.0800,0.8992,0.4359,0.0368,Tamed nature
exp_2,Scene4,On,Off,10.4000,10.5600,0.1600,0.8948,0.4434,0.0516,Tamed nature
exp_2,Scene4,On,Off,10.6200,10.7200,0.1000,0.8890,0.4512,-0.0788,Urban
exp_2,Scene4,On,Off,10.7600,10.8400,0.0800,0.8724,0.4835,-0.0716,Tamed nature
exp_2,Scene4,On,Off,10.9600,11.1400,0.1800,0.8520,0.4661,-0.2385,Urban
exp_2,Scene4,On,Off,11.2600,11.3800,0.1200,0.8174,0.4672,-0.3371,Urban
exp_2,Scene4,On,Off,11.7800,11.8800,0.1000,0.9179,0.3855,0.0944,Text
exp_2,Scene4,On,Off,11.9600,12.1800,0.2200,0.8965,0.3679,0.2470,Text
exp_2,Scene4,On,Off,12.3400,12.4000,0.0600,0.9013,0.4029,-0.1591,Text
exp_2,Scene4,On,Off,12.6200,12.7600,0.1400,0.8327,0.3456,-0.4326,Text
exp_2,Scene4,On,Off,12.9200,12.9800,0.0600,0.7369,0.3434,-0.5823,Text
exp_2,Scene4,On,Off,13.0200,13.1200,0.1000,0.7399,0.3243,-0.5894,Text
exp_2,Scene4,On,Off,13.1800,13.2600,0.0800,0.6398,0.3341,-0.6921,Urban
exp_2,Scene4,On,Off,13.3000,13.3600,0.0600,0.6547,0.2898,-0.6981,Text
exp_2,Scene4,On,Off,13.4200,13.4800,0.0600,0.6675,0.3167,-0.6739,Text
exp_2,Scene4,On,Off,13.5200,13.6800,0.1600,0.7188,0.2858,-0.6338,Text
exp_2,Scene4,On,Off,13.8600,13.9800,0.1200,0.1570,0.3885,-0.9080,Urban
exp_2,Scene4,On,Off,14.0800,14.1800,0.1000,-0.0996,0.3846,-0.9177,Tamed nature
exp_2,Scene4,On,Off,14.2200,14.3600,0.1400,-0.0758,0.4056,-0.9109,Tamed nature
exp_2,Scene4,On,Off,14.4000,14.4800,0.0800,-0.0660,0.3678,-0.9275,Urban
exp_2,Scene4,On,Off,14.6000,14.6600,0.0600,-0.1371,0.3802,-0.9147,Tamed nature
exp_2,Scene4,On,Off,14.7800,15.0200,0.2400,-0.0241,0.3209,-0.9468,Urban
exp_2,Scene4,On,Off,15.0600,15.1800,0.1200,-0.0279,0.3401,-0.9400,Urban
exp_2,Scene4,On,Off,15.2200,15.3400,0.1200,-0.0718,0.3381,-0.9384,Urban
exp_2,Scene4,On,Off,15.4200,15.4800,0.0600,-0.0785,0.5696,-0.8182,Tamed nature
exp_2,Scene4,On,Off,15.5200,15.6000,0.0800,-0.0720,0.5533,-0.8298,Tamed nature
exp_2,Scene4,On,Off,15.7800,15.8400,0.0600,-0.0132,0.6795,-0.7336,Tamed nature
exp_2,Scene4,On,Off,16.1400,16.2200,0.0800,0.2800,0.8435,-0.4584,Urban
exp_2,Scene4,On,Off,16.3400,16.4600,0.1200,0.5854,0.7893,-0.1851,Urban
exp_2,Scene4,On,Off,16.5200,16.5800,0.0600,0.5840,0.7797,-0.2258,Urban
exp_2,Scene4,On,Off,16.7000,16.7600,0.0600,0.5634,0.7077,-0.4264,Urban
exp_2,Scene4,On,Off,16.8000,16.9400,0.1400,0.5489,0.7257,-0.4148,Urban
exp_2,Scene4,On,Off,17.0800,17.3400,0.2600,0.5083,0.6800,-0.5284,Urban
exp_2,Scene4,On,Off,17.4200,17.5000,0.0800,0.4441,0.6641,-0.6014,Urban
