Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_31,Scene2,Off,On,0.0200,0.1000,0.0800,0.0904,-0.4670,0.8796,Tamed nature
exp_31,Scene2,Off,On,0.2400,0.3000,0.0600,-0.0705,-0.5268,0.8471,Tamed nature
exp_31,Scene2,Off,On,0.3400,0.4000,0.0600,0.0340,-0.5974,0.8012,Tamed nature
exp_31,Scene2,Off,On,0.4400,0.5000,0.0600,-0.0703,-0.5331,0.8431,Tamed nature
exp_31,Scene2,Off,On,0.5800,0.7000,0.1200,-0.2225,-0.5859,0.7793,Tamed nature
exp_31,Scene2,Off,On,0.8600,1.0400,0.1800,-0.5814,-0.6257,0.5201,Culturual  Heritage
exp_31,Scene2,Off,On,1.0800,1.2000,0.1200,-0.5733,-0.6260,0.5287,Culturual  Heritage
exp_31,Scene2,Off,On,1.3200,1.3800,0.0600,-0.8167,-0.4763,0.3257,Culturual  Heritage
exp_31,Scene2,Off,On,1.4200,1.5400,0.1200,-0.8059,-0.4934,0.3272,Culturual  Heritage
exp_31,Scene2,Off,On,1.6600,1.7600,0.1000,-0.9085,-0.4179,0.0021,Culturual  Heritage
exp_31,Scene2,Off,On,2.6200,2.6800,0.0600,-0.9465,0.2467,-0.2082,Culturual  Heritage
exp_31,Scene2,Off,On,3.0600,3.1600,0.1000,-0.8329,0.4698,-0.2926,Nature
exp_31,Scene2,Off,On,3.3200,3.3800,0.0600,-0.8640,0.4481,0.2294,Culturual  Heritage
exp_31,Scene2,Off,On,3.4200,3.5200,0.1000,-0.8692,0.4581,0.1862,Culturual  Heritage
exp_31,Scene2,Off,On,3.6400,3.7800,0.1400,-0.9610,0.1364,0.2405,Culturual  Heritage
exp_31,Scene2,Off,On,4.0200,4.1000,0.0800,-0.8103,0.1848,0.5561,Culturual  Heritage
exp_31,Scene2,Off,On,4.3400,4.4000,0.0600,-0.5199,0.1184,0.8460,Culturual  Heritage
exp_31,Scene2,Off,On,4.7200,4.7800,0.0600,-0.1678,0.1892,0.9675,Nature
exp_31,Scene2,Off,On,4.8400,4.9200,0.0800,-0.1236,0.1453,0.9816,Nature
exp_31,Scene2,Off,On,5.0800,5.1400,0.0600,0.1290,0.1257,0.9836,Nature
exp_31,Scene2,Off,On,5.4400,5.5600,0.1200,0.3792,0.1415,0.9144,Culturual  Heritage
exp_31,Scene2,Off,On,5.7200,6.0000,0.2800,0.4368,0.0735,0.8965,Culturual  Heritage
exp_31,Scene2,Off,On,6.1200,6.1800,0.0600,0.3434,-0.0367,0.9385,Tamed nature
exp_31,Scene2,Off,On,6.2200,6.3600,0.1400,0.3261,-0.0165,0.9452,Tamed nature
exp_31,Scene2,Off,On,6.4600,6.7000,0.2400,0.1949,-0.2090,0.9583,Tamed nature
exp_31,Scene2,Off,On,6.7400,6.9800,0.2400,0.0407,-0.2089,0.9771,Tamed nature
exp_31,Scene2,Off,On,7.0200,7.1600,0.1400,0.0699,-0.2066,0.9759,Tamed nature
