Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_47,Scene5,Off,Off,0.3400,0.4200,0.0800,-0.9189,-0.0014,0.3945,Others
exp_47,Scene5,Off,Off,0.5200,0.6200,0.1000,-0.9711,-0.0082,0.2384,Urban
exp_47,Scene5,Off,Off,0.6600,0.7800,0.1200,-0.9769,-0.0078,0.2134,Urban
exp_47,Scene5,Off,Off,1.1800,1.3600,0.1800,-0.8749,-0.4548,-0.1664,Others
exp_47,Scene5,Off,Off,1.6800,1.7600,0.0800,-0.7635,0.3665,-0.5318,Urban
exp_47,Scene5,Off,Off,1.8000,1.8600,0.0600,-0.7920,0.3340,-0.5111,Urban
exp_47,Scene5,Off,Off,2.0800,2.1400,0.0600,-0.5822,0.5796,-0.5703,Tamed nature
exp_47,Scene5,Off,Off,2.1800,2.2400,0.0600,-0.6064,0.5348,-0.5884,Tamed nature
exp_47,Scene5,Off,Off,2.2800,2.3600,0.0800,-0.6213,0.5199,-0.5863,Tamed nature
exp_47,Scene5,Off,Off,2.5800,2.6600,0.0800,-0.7481,0.6608,-0.0603,Tamed nature
exp_47,Scene5,Off,Off,2.9000,2.9600,0.0600,-0.7481,0.6572,0.0915,Tamed nature
exp_47,Scene5,Off,Off,3.1800,3.2800,0.1000,-0.6801,0.4882,0.5470,Tamed nature
exp_47,Scene5,Off,Off,3.4600,3.5200,0.0600,-0.3516,0.1752,0.9196,Culturual  Heritage
exp_47,Scene5,Off,Off,3.7000,3.7600,0.0600,-0.0878,0.1566,0.9837,Culturual  Heritage
exp_47,Scene5,Off,Off,3.8600,3.9400,0.0800,-0.0260,0.2188,0.9754,Culturual  Heritage
exp_47,Scene5,Off,Off,3.9800,4.0400,0.0600,-0.0217,0.1965,0.9803,Culturual  Heritage
exp_47,Scene5,Off,Off,4.1000,4.2600,0.1600,-0.1102,0.2115,0.9711,Culturual  Heritage
