Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_2,Scene3,Off,On,0.0200,0.0800,0.0600,-0.9564,-0.0254,0.2909,Others
exp_2,Scene3,Off,On,0.1400,0.2000,0.0600,-0.9799,-0.1363,0.1458,Others
exp_2,Scene3,Off,On,0.2600,0.4600,0.2000,-0.9843,-0.1127,0.1356,Others
exp_2,Scene3,Off,On,0.5000,0.5800,0.0800,-0.9831,-0.1288,0.1303,Others
exp_2,Scene3,Off,On,0.7000,0.8000,0.1000,-0.9963,0.0726,0.0451,Urban
exp_2,Scene3,Off,On,0.8400,1.3600,0.5200,-0.9909,0.1316,0.0285,Others
exp_2,Scene3,Off,On,1.4000,1.4600,0.0600,-0.9907,0.1281,0.0458,Others
exp_2,Scene3,Off,On,1.5200,1.5800,0.0600,-0.9874,0.1518,0.0454,Others
exp_2,Scene3,Off,On,1.6400,1.7200,0.0800,-0.9846,0.1458,-0.0964,Tamed nature
exp_2,Scene3,Off,On,1.7600,1.9000,0.1400,-0.9849,0.1567,-0.0742,Tamed nature
exp_2,Scene3,Off,On,2.0600,2.1800,0.1200,-0.9483,0.2472,0.1992,Culturual  Heritage
exp_2,Scene3,Off,On,2.2200,2.3000,0.0800,-0.8768,0.4017,0.2642,Culturual  Heritage
exp_2,Scene3,Off,On,2.5800,2.6400,0.0600,-0.7452,0.4982,0.4432,Culturual  Heritage
exp_2,Scene3,Off,On,2.7000,2.8200,0.1200,-0.5678,0.5814,0.5827,Culturual  Heritage
exp_2,Scene3,Off,On,2.9000,2.9800,0.0800,-0.3866,0.6795,0.6236,Culturual  Heritage
exp_2,Scene3,Off,On,3.0200,3.0800,0.0600,-0.4134,0.6639,0.6232,Culturual  Heritage
exp_2,Scene3,Off,On,3.2000,3.2800,0.0800,-0.3413,0.6686,0.6607,Culturual  Heritage
