Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_4,Scene8,Off,Off,0.4400,0.5200,0.0800,0.8331,-0.5531,0.0071,Others
exp_4,Scene8,Off,Off,0.5600,0.6600,0.1000,0.8368,-0.5466,0.0331,Others
exp_4,Scene8,Off,Off,0.7000,0.7600,0.0600,0.8377,-0.5433,0.0547,Others
exp_4,Scene8,Off,Off,0.9000,1.0800,0.1800,0.8629,-0.4376,0.2529,Others
exp_4,Scene8,Off,Off,1.2400,1.4800,0.2400,0.7690,-0.4969,0.4023,Others
exp_4,Scene8,Off,Off,1.5200,1.6000,0.0800,0.7466,-0.4751,0.4657,Others
exp_4,Scene8,Off,Off,1.6400,1.8400,0.2000,0.7309,-0.4936,0.4714,Others
exp_4,Scene8,Off,Off,1.8800,1.9400,0.0600,0.7206,-0.4465,0.5305,Others
exp_4,Scene8,Off,Off,2.0000,2.0800,0.0800,0.7104,-0.4528,0.5388,Others
exp_4,Scene8,Off,Off,2.2800,2.4000,0.1200,0.5759,-0.7342,0.3597,Others
exp_4,Scene8,Off,Off,2.4400,2.6000,0.1600,0.6180,-0.6987,0.3604,Others
exp_4,Scene8,Off,Off,2.6400,2.7000,0.0600,0.5995,-0.7218,0.3458,Others
exp_4,Scene8,Off,Off,2.9400,3.0400,0.1000,0.5557,-0.8231,0.1167,Others
exp_4,Scene8,Off,Off,3.2400,3.3200,0.0800,0.4477,-0.8930,0.0470,Others
exp_4,Scene8,Off,Off,3.3800,3.4600,0.0800,0.3616,-0.9219,-0.1393,Others
exp_4,Scene8,Off,Off,3.5000,3.5800,0.0800,0.3756,-0.9160,-0.1413,Others
exp_4,Scene8,Off,Off,3.6800,3.7400,0.0600,0.3844,-0.8744,-0.2961,Others
exp_4,Scene8,Off,Off,3.7800,3.9000,0.1200,0.3936,-0.8604,-0.3237,Others
exp_4,Scene8,Off,Off,3.9400,4.0200,0.0800,0.4138,-0.8477,-0.3320,Others
exp_4,Scene8,Off,Off,4.0600,4.2200,0.1600,0.4529,-0.8272,-0.3325,Others
exp_4,Scene8,Off,Off,4.2600,4.3200,0.0600,0.4702,-0.8254,-0.3126,Others
exp_4,Scene8,Off,Off,4.6000,4.6600,0.0600,0.7685,-0.6391,0.0313,Others
exp_4,Scene8,Off,Off,4.8200,4.8800,0.0600,0.7962,-0.5620,0.2243,Others
exp_4,Scene8,Off,Off,4.9200,4.9800,0.0600,0.7698,-0.5886,0.2468,Others
exp_4,Scene8,Off,Off,5.1600,5.3600,0.2000,0.8041,-0.4256,0.4151,Others
exp_4,Scene8,Off,Off,5.4000,5.5400,0.1400,0.7912,-0.4311,0.4337,Others
exp_4,Scene8,Off,Off,5.7000,5.7600,0.0600,0.5023,-0.3830,0.7752,Others
exp_4,Scene8,Off,Off,5.8000,5.8800,0.0800,0.5341,-0.3928,0.7486,Others
exp_4,Scene8,Off,Off,6.1600,6.2400,0.0800,0.1977,-0.3867,0.9008,Others
exp_4,Scene8,Off,Off,6.3600,6.4400,0.0800,-0.1103,-0.4494,0.8865,Others
exp_4,Scene8,Off,Off,6.5400,6.6400,0.1000,-0.1085,-0.4386,0.8921,Others
exp_4,Scene8,Off,Off,6.8800,7.0200,0.1400,-0.3162,-0.4101,0.8555,Others
exp_4,Scene8,Off,Off,7.0800,7.2200,0.1400,-0.3421,-0.3862,0.8567,Others
exp_4,Scene8,Off,Off,7.4600,7.5200,0.0600,-0.4623,-0.5963,0.6562,Others
exp_4,Scene8,Off,Off,7.7000,7.7600,0.0600,-0.3026,-0.6533,0.6940,Others
exp_4,Scene8,Off,Off,7.8800,8.0200,0.1400,-0.4651,-0.5980,0.6527,Others
exp_4,Scene8,Off,Off,8.0600,8.1800,0.1200,-0.4681,-0.6104,0.6390,Others
exp_4,Scene8,Off,Off,8.2800,8.5200,0.2400,-0.6086,-0.5432,0.5784,Others
exp_4,Scene8,Off,Off,8.5600,8.6200,0.0600,-0.6108,-0.5503,0.5693,Others
exp_4,Scene8,Off,Off,8.6600,8.7600,0.1000,-0.5973,-0.5327,0.5996,Others
exp_4,Scene8,Off,Off,8.8800,8.9600,0.0800,-0.6324,-0.5278,0.5670,Others
exp_4,Scene8,Off,Off,9.1400,9.2400,0.1000,-0.5334,-0.5705,0.6246,Others
exp_4,Scene8,Off,Off,9.2800,9.5400,0.2600,-0.5431,-0.5852,0.6022,Others
exp_4,Scene8,Off,Off,9.6000,9.7000,0.1000,-0.4125,-0.4655,0.7830,Others
exp_4,Scene8,Off,Off,9.7400,9.8400,0.1000,-0.4175,-0.4517,0.7885,Others
exp_4,Scene8,Off,Off,9.9800,10.0400,0.0600,-0.4105,-0.4948,0.7659,Others
exp_4,Scene8,Off,Off,10.2000,10.3000,0.1000,-0.6082,-0.1289,0.7832,Others
exp_4,Scene8,Off,Off,10.5400,10.6600,0.1200,-0.5458,0.0747,0.8346,Others
exp_4,Scene8,Off,Off,10.8800,10.9800,0.1000,-0.4920,0.2590,0.8312,Others
exp_4,Scene8,Off,Off,11.0200,11.1000,0.0800,-0.5147,0.2476,0.8208,Others
