Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_35,Scene1,On,Off,0.0200,0.6000,0.5800,-0.9943,0.0403,-0.0992,Culturual  Heritage
exp_35,Scene1,On,Off,0.6400,0.7600,0.1200,-0.9931,0.0674,-0.0965,Culturual  Heritage
exp_35,Scene1,On,Off,0.8000,0.9200,0.1200,-0.9913,0.0929,-0.0931,Culturual  Heritage
exp_35,Scene1,On,Off,0.9600,1.0400,0.0800,-0.9894,0.1194,-0.0825,Culturual  Heritage
exp_35,Scene1,On,Off,1.0800,1.1400,0.0600,-0.9853,0.1526,-0.0770,Culturual  Heritage
exp_35,Scene1,On,Off,1.1800,1.2400,0.0600,-0.9799,0.1865,-0.0709,Text
exp_35,Scene1,On,Off,1.2800,1.3800,0.1000,-0.9744,0.2148,-0.0659,Text
exp_35,Scene1,On,Off,1.4200,1.5600,0.1400,-0.9689,0.2386,-0.0662,Text
exp_35,Scene1,On,Off,1.6000,1.7000,0.1000,-0.9623,0.2645,-0.0626,Text
exp_35,Scene1,On,Off,1.7400,1.8400,0.1000,-0.9621,0.2700,-0.0377,Text
exp_35,Scene1,On,Off,1.8800,2.1600,0.2800,-0.9625,0.2712,-0.0103,Text
exp_35,Scene1,On,Off,2.2000,2.4200,0.2200,-0.9622,0.2719,0.0113,Text
exp_35,Scene1,On,Off,2.4600,2.6000,0.1400,-0.9594,0.2797,0.0358,Text
exp_35,Scene1,On,Off,2.6400,2.9200,0.2800,-0.9554,0.2898,0.0564,Culturual  Heritage
exp_35,Scene1,On,Off,2.9600,3.9200,0.9600,-0.9539,0.2907,0.0743,Culturual  Heritage
exp_35,Scene1,On,Off,3.9600,4.0800,0.1200,-0.9580,0.2829,0.0466,Others
exp_35,Scene1,On,Off,4.1200,4.5000,0.3800,-0.9594,0.2810,0.0259,Others
exp_35,Scene1,On,Off,4.5400,4.6400,0.1000,-0.9613,0.2710,0.0490,Text
exp_35,Scene1,On,Off,4.6800,4.7600,0.0800,-0.9607,0.2658,0.0799,Text
exp_35,Scene1,On,Off,4.8000,4.8800,0.0800,-0.9593,0.2597,0.1113,Text
exp_35,Scene1,On,Off,4.9200,5.0000,0.0800,-0.9555,0.2540,0.1498,Text
exp_35,Scene1,On,Off,5.0400,5.1400,0.1000,-0.9511,0.2527,0.1777,Text
exp_35,Scene1,On,Off,5.1800,5.3200,0.1400,-0.9474,0.2485,0.2018,Text
exp_35,Scene1,On,Off,5.3600,5.4600,0.1000,-0.9441,0.2405,0.2256,Text
exp_35,Scene1,On,Off,5.5000,5.7600,0.2600,-0.9387,0.2346,0.2527,Text
exp_35,Scene1,On,Off,5.8000,5.9800,0.1800,-0.9326,0.2348,0.2740,Text
exp_35,Scene1,On,Off,6.0200,6.1400,0.1200,-0.9263,0.2299,0.2985,Text
exp_35,Scene1,On,Off,6.2800,6.3600,0.0800,-0.9121,0.2164,0.3481,Culturual  Heritage
exp_35,Scene1,On,Off,6.4000,6.4600,0.0600,-0.9000,0.2062,0.3840,Culturual  Heritage
exp_35,Scene1,On,Off,6.5000,6.5600,0.0600,-0.8889,0.1970,0.4136,Culturual  Heritage
exp_35,Scene1,On,Off,6.6000,6.6800,0.0800,-0.8766,0.1909,0.4417,Culturual  Heritage
exp_35,Scene1,On,Off,6.7200,6.8000,0.0800,-0.8607,0.1849,0.4743,Culturual  Heritage
exp_35,Scene1,On,Off,6.8400,6.9200,0.0800,-0.8457,0.1805,0.5023,Culturual  Heritage
exp_35,Scene1,On,Off,6.9600,7.0400,0.0800,-0.8280,0.1756,0.5325,Culturual  Heritage
exp_35,Scene1,On,Off,7.0800,7.1600,0.0800,-0.8127,0.1709,0.5571,Culturual  Heritage
exp_35,Scene1,On,Off,7.2000,7.3600,0.1600,-0.7992,0.1637,0.5784,Culturual  Heritage
exp_35,Scene1,On,Off,7.4000,7.6200,0.2200,-0.7856,0.1598,0.5977,Culturual  Heritage
exp_35,Scene1,On,Off,7.6600,7.8200,0.1600,-0.7721,0.1654,0.6136,Culturual  Heritage
exp_35,Scene1,On,Off,7.8600,8.0800,0.2200,-0.7588,0.1668,0.6296,Culturual  Heritage
exp_35,Scene1,On,Off,8.1200,8.2400,0.1200,-0.7419,0.1603,0.6511,Culturual  Heritage
exp_35,Scene1,On,Off,8.2800,8.6200,0.3400,-0.7264,0.1578,0.6689,Culturual  Heritage
exp_35,Scene1,On,Off,8.6600,8.8800,0.2200,-0.7136,0.1483,0.6846,Culturual  Heritage
exp_35,Scene1,On,Off,8.9200,9.1000,0.1800,-0.6978,0.1493,0.7006,Culturual  Heritage
exp_35,Scene1,On,Off,9.1400,9.3800,0.2400,-0.6811,0.1550,0.7156,Culturual  Heritage
exp_35,Scene1,On,Off,9.4200,9.5400,0.1200,-0.6636,0.1554,0.7317,Culturual  Heritage
exp_35,Scene1,On,Off,9.5800,9.6800,0.1000,-0.6440,0.1589,0.7483,Culturual  Heritage
exp_35,Scene1,On,Off,9.7200,9.8200,0.1000,-0.6198,0.1626,0.7678,Culturual  Heritage
exp_35,Scene1,On,Off,9.8600,9.9400,0.0800,-0.5961,0.1686,0.7850,Culturual  Heritage
exp_35,Scene1,On,Off,9.9800,10.0400,0.0600,-0.5682,0.1693,0.8053,Culturual  Heritage
exp_35,Scene1,On,Off,10.0800,10.1800,0.1000,-0.5475,0.1677,0.8198,Culturual  Heritage
exp_35,Scene1,On,Off,10.2200,10.3200,0.1000,-0.5232,0.1679,0.8355,Culturual  Heritage
exp_35,Scene1,On,Off,10.3600,10.4400,0.0800,-0.5027,0.1562,0.8502,Culturual  Heritage
exp_35,Scene1,On,Off,10.4800,10.5400,0.0600,-0.4779,0.1389,0.8674,Culturual  Heritage
exp_35,Scene1,On,Off,10.5800,10.6800,0.1000,-0.4530,0.1317,0.8817,Culturual  Heritage
exp_35,Scene1,On,Off,10.7200,10.8600,0.1400,-0.4278,0.1327,0.8941,Culturual  Heritage
exp_35,Scene1,On,Off,10.9000,11.0000,0.1000,-0.4040,0.1301,0.9055,Culturual  Heritage
exp_35,Scene1,On,Off,11.0400,11.1200,0.0800,-0.3713,0.1344,0.9187,Others
exp_35,Scene1,On,Off,11.1600,11.3200,0.1600,-0.3493,0.1429,0.9261,Urban
exp_35,Scene1,On,Off,11.3600,12.1400,0.7800,-0.3324,0.1574,0.9299,Urban
exp_35,Scene1,On,Off,12.1800,12.2600,0.0800,-0.3570,0.1504,0.9219,Urban
exp_35,Scene1,On,Off,12.4600,12.5400,0.0800,-0.4695,0.1382,0.8721,Culturual  Heritage
exp_35,Scene1,On,Off,12.5800,12.6400,0.0600,-0.4912,0.1445,0.8590,Culturual  Heritage
exp_35,Scene1,On,Off,12.8400,12.9200,0.0800,-0.6076,0.1188,0.7853,Culturual  Heritage
exp_35,Scene1,On,Off,12.9600,13.1400,0.1800,-0.6224,0.1193,0.7736,Culturual  Heritage
exp_35,Scene1,On,Off,13.1800,13.2800,0.1000,-0.6507,0.1139,0.7507,Culturual  Heritage
exp_35,Scene1,On,Off,13.3200,13.7000,0.3800,-0.6697,0.1094,0.7345,Culturual  Heritage
exp_35,Scene1,On,Off,13.7400,14.2400,0.5000,-0.6558,0.1056,0.7475,Culturual  Heritage
exp_35,Scene1,On,Off,14.2800,14.3800,0.1000,-0.6718,0.1195,0.7310,Culturual  Heritage
exp_35,Scene1,On,Off,14.4200,14.8400,0.4200,-0.6935,0.1218,0.7101,Culturual  Heritage
exp_35,Scene1,On,Off,14.8800,15.0600,0.1800,-0.6792,0.1111,0.7255,Culturual  Heritage
exp_35,Scene1,On,Off,15.1000,15.2400,0.1400,-0.6624,0.1074,0.7414,Culturual  Heritage
exp_35,Scene1,On,Off,15.2800,15.3800,0.1000,-0.6460,0.1034,0.7563,Culturual  Heritage
exp_35,Scene1,On,Off,15.4200,15.5200,0.1000,-0.6205,0.1060,0.7770,Culturual  Heritage
exp_35,Scene1,On,Off,15.5600,15.7200,0.1600,-0.6037,0.1069,0.7900,Culturual  Heritage
exp_35,Scene1,On,Off,15.7600,15.8200,0.0600,-0.6399,0.1009,0.7618,Culturual  Heritage
exp_35,Scene1,On,Off,15.8600,15.9400,0.0800,-0.6672,0.1038,0.7376,Culturual  Heritage
exp_35,Scene1,On,Off,15.9800,16.5600,0.5800,-0.6836,0.1019,0.7227,Culturual  Heritage
exp_35,Scene1,On,Off,16.6000,17.0200,0.4200,-0.6704,0.0961,0.7358,Others
exp_35,Scene1,On,Off,17.0600,17.3200,0.2600,-0.6482,0.1027,0.7545,Culturual  Heritage
exp_35,Scene1,On,Off,17.3600,17.4800,0.1200,-0.6362,0.1098,0.7637,Culturual  Heritage
exp_35,Scene1,On,Off,17.5200,17.5800,0.0600,-0.6627,0.1095,0.7408,Culturual  Heritage
exp_35,Scene1,On,Off,17.6200,17.7000,0.0800,-0.6916,0.1093,0.7140,Culturual  Heritage
exp_35,Scene1,On,Off,17.7400,18.3600,0.6200,-0.7131,0.1095,0.6924,Culturual  Heritage
exp_35,Scene1,On,Off,18.4000,18.6000,0.2000,-0.6968,0.1057,0.7094,Culturual  Heritage
exp_35,Scene1,On,Off,18.6400,18.8200,0.1800,-0.6783,0.1063,0.7271,Culturual  Heritage
exp_35,Scene1,On,Off,18.8600,18.9800,0.1200,-0.6613,0.1025,0.7431,Culturual  Heritage
exp_35,Scene1,On,Off,19.0200,19.1200,0.1000,-0.6410,0.0994,0.7611,Culturual  Heritage
exp_35,Scene1,On,Off,19.1600,19.3600,0.2000,-0.6221,0.0980,0.7768,Text
exp_35,Scene1,On,Off,19.4000,19.5600,0.1600,-0.6208,0.1174,0.7752,Culturual  Heritage
exp_35,Scene1,On,Off,19.6000,19.8200,0.2200,-0.6344,0.0999,0.7666,Culturual  Heritage
exp_35,Scene1,On,Off,19.8600,20.4400,0.5800,-0.6234,0.1069,0.7745,Culturual  Heritage
exp_35,Scene1,On,Off,20.4800,20.6000,0.1200,-0.6004,0.1052,0.7927,Culturual  Heritage
exp_35,Scene1,On,Off,20.6400,20.7800,0.1400,-0.5798,0.1083,0.8075,Culturual  Heritage
exp_35,Scene1,On,Off,20.8200,21.0200,0.2000,-0.5609,0.1124,0.8202,Culturual  Heritage
exp_35,Scene1,On,Off,21.0600,21.1800,0.1200,-0.5387,0.1173,0.8343,Culturual  Heritage
exp_35,Scene1,On,Off,21.2200,21.3800,0.1600,-0.5184,0.1162,0.8472,Culturual  Heritage
exp_35,Scene1,On,Off,21.4200,21.5600,0.1400,-0.5004,0.1130,0.8584,Culturual  Heritage
exp_35,Scene1,On,Off,21.6000,21.7400,0.1400,-0.4849,0.1126,0.8673,Culturual  Heritage
exp_35,Scene1,On,Off,21.7800,22.1600,0.3800,-0.4603,0.1120,0.8807,Culturual  Heritage
exp_35,Scene1,On,Off,22.2000,22.3800,0.1800,-0.4422,0.1072,0.8905,Culturual  Heritage
exp_35,Scene1,On,Off,22.4200,22.5800,0.1600,-0.4212,0.1045,0.9009,Text
exp_35,Scene1,On,Off,22.6200,22.7200,0.1000,-0.3945,0.1009,0.9133,Text
exp_35,Scene1,On,Off,22.7600,23.0000,0.2400,-0.3712,0.0918,0.9240,Text
exp_35,Scene1,On,Off,23.5600,23.6200,0.0600,-0.7264,0.0689,0.6838,Text
exp_35,Scene1,On,Off,23.6600,23.7600,0.1000,-0.7519,0.0693,0.6556,Text
exp_35,Scene1,On,Off,23.8000,24.2000,0.4000,-0.7664,0.0653,0.6391,Text
exp_35,Scene1,On,Off,24.2400,24.5400,0.3000,-0.7527,0.0548,0.6561,Text
exp_35,Scene1,On,Off,24.5800,24.7000,0.1200,-0.7351,0.0513,0.6760,Text
exp_35,Scene1,On,Off,24.7400,25.0800,0.3400,-0.7206,0.0466,0.6918,Text
exp_35,Scene1,On,Off,25.1200,25.4000,0.2800,-0.7065,0.0500,0.7060,Text
exp_35,Scene1,On,Off,25.4400,25.9800,0.5400,-0.6853,0.0492,0.7266,Text
exp_35,Scene1,On,Off,26.0200,26.2200,0.2000,-0.6671,0.0500,0.7433,Text
exp_35,Scene1,On,Off,26.2600,26.4400,0.1800,-0.6468,0.0503,0.7610,Text
exp_35,Scene1,On,Off,26.4800,26.6200,0.1400,-0.6277,0.0403,0.7774,Text
exp_35,Scene1,On,Off,26.6600,26.7800,0.1200,-0.6086,0.0428,0.7923,Text
exp_35,Scene1,On,Off,26.8200,26.8800,0.0600,-0.5837,0.0507,0.8104,Text
exp_35,Scene1,On,Off,26.9200,26.9800,0.0600,-0.5554,0.0535,0.8298,Text
exp_35,Scene1,On,Off,27.0200,27.1000,0.0800,-0.5269,0.0550,0.8482,Text
exp_35,Scene1,On,Off,27.1400,27.2400,0.1000,-0.4988,0.0552,0.8650,Text
exp_35,Scene1,On,Off,27.2800,27.4000,0.1200,-0.4749,0.0554,0.8783,Text
exp_35,Scene1,On,Off,27.4400,27.5800,0.1400,-0.4547,0.0555,0.8889,Text
exp_35,Scene1,On,Off,27.6200,27.7000,0.0800,-0.4286,0.0561,0.9018,Text
exp_35,Scene1,On,Off,27.7400,27.8200,0.0800,-0.4019,0.0529,0.9142,Text
exp_35,Scene1,On,Off,27.8600,27.9600,0.1000,-0.3759,0.0519,0.9252,Text
exp_35,Scene1,On,Off,28.0000,28.1600,0.1600,-0.3518,0.0505,0.9347,Text
exp_35,Scene1,On,Off,28.2000,28.4000,0.2000,-0.3333,0.0468,0.9417,Text
exp_35,Scene1,On,Off,28.4400,28.5000,0.0600,-0.3600,0.0253,0.9326,Text
exp_35,Scene1,On,Off,28.5400,28.6000,0.0600,-0.3835,0.0076,0.9235,Text
exp_35,Scene1,On,Off,28.6400,28.7000,0.0600,-0.4086,-0.0100,0.9126,Text
exp_35,Scene1,On,Off,28.8200,28.9000,0.0800,-0.4635,-0.0333,0.8855,Text
exp_35,Scene1,On,Off,28.9800,29.0400,0.0600,-0.4848,-0.0686,0.8719,Text
exp_35,Scene1,On,Off,29.1200,29.2000,0.0800,-0.4781,-0.1033,0.8722,Text
exp_35,Scene1,On,Off,29.2400,29.3600,0.1200,-0.4653,-0.1304,0.8755,Culturual  Heritage
