Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_44,Scene1,Off,On,0.0600,0.1400,0.0800,-0.4632,0.0059,0.8862,Culturual  Heritage
exp_44,Scene1,Off,On,0.1800,0.2800,0.1000,-0.4569,-0.0101,0.8895,Culturual  Heritage
exp_44,Scene1,Off,On,0.3600,0.4400,0.0800,-0.4839,-0.2156,0.8482,Culturual  Heritage
exp_44,Scene1,Off,On,0.5400,0.6200,0.0800,-0.5064,-0.4308,0.7470,Culturual  Heritage
exp_44,Scene1,Off,On,0.6600,0.8200,0.1600,-0.5168,-0.4043,0.7546,Culturual  Heritage
exp_44,Scene1,Off,On,0.9600,1.2000,0.2400,-0.7998,-0.0623,0.5970,Culturual  Heritage
exp_44,Scene1,Off,On,1.5000,1.6000,0.1000,-0.1794,0.0428,0.9829,Tamed nature
exp_44,Scene1,Off,On,1.6400,1.7800,0.1400,-0.2044,0.0223,0.9786,Urban
exp_44,Scene1,Off,On,2.0400,2.1400,0.1000,0.3918,0.0481,0.9188,Tamed nature
exp_44,Scene1,Off,On,2.2200,2.3000,0.0800,0.7381,0.0329,0.6739,Culturual  Heritage
exp_44,Scene1,Off,On,2.3600,2.4200,0.0600,0.7371,0.0236,0.6753,Culturual  Heritage
exp_44,Scene1,Off,On,2.4800,2.6200,0.1400,0.8863,0.0288,0.4623,Culturual  Heritage
exp_44,Scene1,Off,On,2.6800,2.7400,0.0600,0.9011,0.0552,0.4301,Culturual  Heritage
exp_44,Scene1,Off,On,2.8400,2.9200,0.0800,0.9964,0.0402,-0.0748,Culturual  Heritage
exp_44,Scene1,Off,On,2.9600,3.0400,0.0800,0.9945,0.0457,-0.0938,Culturual  Heritage
exp_44,Scene1,Off,On,3.0800,3.2000,0.1200,0.9927,0.0532,-0.1085,Culturual  Heritage
exp_44,Scene1,Off,On,3.3200,3.4800,0.1600,0.8617,0.0533,-0.5046,Culturual  Heritage
exp_44,Scene1,Off,On,3.7200,3.8600,0.1400,0.5096,0.0177,-0.8602,Culturual  Heritage
exp_44,Scene1,Off,On,3.9600,4.1400,0.1800,0.2920,0.0396,-0.9556,Culturual  Heritage
exp_44,Scene1,Off,On,4.4800,4.5600,0.0800,-0.1235,0.0091,-0.9923,Culturual  Heritage
exp_44,Scene1,Off,On,4.6000,4.7600,0.1600,-0.1117,0.0172,-0.9936,Culturual  Heritage
exp_44,Scene1,Off,On,4.8200,5.1000,0.2800,-0.1264,-0.1334,-0.9830,Culturual  Heritage
exp_44,Scene1,Off,On,5.2000,5.4600,0.2600,-0.2623,0.0799,-0.9617,Culturual  Heritage
exp_44,Scene1,Off,On,5.6000,5.8000,0.2000,-0.1756,0.2739,-0.9456,Culturual  Heritage
exp_44,Scene1,Off,On,5.9000,6.0400,0.1400,0.0631,0.4222,-0.9043,Culturual  Heritage
exp_44,Scene1,Off,On,6.2200,6.3000,0.0800,0.1916,0.5341,-0.8234,Culturual  Heritage
