Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_16,Scene2,Off,Off,0.1400,0.2000,0.0600,0.0755,-0.0906,0.9930,Culturual  Heritage
exp_16,Scene2,Off,Off,0.3800,0.5000,0.1200,0.0575,0.1757,0.9828,Nature
exp_16,Scene2,Off,Off,0.6000,0.7400,0.1400,0.0547,0.1842,0.9814,Nature
exp_16,Scene2,Off,Off,0.8200,0.9800,0.1600,-0.1498,0.1759,0.9729,Nature
exp_16,Scene2,Off,Off,1.0200,1.0800,0.0600,-0.1660,0.1941,0.9668,Nature
exp_16,Scene2,Off,Off,1.1800,1.2400,0.0600,-0.3278,0.2413,0.9134,Culturual  Heritage
exp_16,Scene2,Off,Off,1.5600,1.6800,0.1200,-0.5692,0.2308,0.7892,Culturual  Heritage
exp_16,Scene2,Off,Off,1.9000,1.9800,0.0800,-0.7572,0.2626,0.5980,Culturual  Heritage
exp_16,Scene2,Off,Off,2.1600,2.2200,0.0600,-0.9476,0.2500,0.1988,Culturual  Heritage
exp_16,Scene2,Off,Off,2.9800,3.0600,0.0800,-0.7397,0.1186,-0.6624,Culturual  Heritage
exp_16,Scene2,Off,Off,3.7200,3.8000,0.0800,-0.2451,0.2341,-0.9408,Culturual  Heritage
exp_16,Scene2,Off,Off,3.8400,3.9200,0.0800,-0.2775,0.2173,-0.9358,Culturual  Heritage
exp_16,Scene2,Off,Off,4.0800,4.2000,0.1200,-0.7346,0.1668,-0.6577,Culturual  Heritage
exp_16,Scene2,Off,Off,4.8400,4.9200,0.0800,-0.6251,0.2456,0.7409,Culturual  Heritage
exp_16,Scene2,Off,Off,5.1400,5.2800,0.1400,-0.0854,0.2726,0.9583,Nature
exp_16,Scene2,Off,Off,5.3400,5.4400,0.1000,-0.0904,0.2585,0.9618,Nature
exp_16,Scene2,Off,Off,5.5600,5.7000,0.1400,0.1802,0.2728,0.9450,Nature
exp_16,Scene2,Off,Off,5.7600,5.8200,0.0600,0.1596,0.4444,0.8815,Others
exp_16,Scene2,Off,Off,5.8800,5.9400,0.0600,0.1533,0.4605,0.8743,Others
exp_16,Scene2,Off,Off,5.9800,6.1600,0.1800,0.1639,0.4693,0.8677,Others
exp_16,Scene2,Off,Off,6.2600,6.3200,0.0600,0.4233,0.3216,0.8470,Nature
exp_16,Scene2,Off,Off,6.3600,6.4400,0.0800,0.4428,0.2955,0.8466,Nature
exp_16,Scene2,Off,Off,6.5000,6.6200,0.1200,0.4529,0.2965,0.8408,Nature
exp_16,Scene2,Off,Off,6.7200,6.8000,0.0800,0.4753,0.1537,0.8663,Culturual  Heritage
exp_16,Scene2,Off,Off,6.8600,6.9200,0.0600,0.4632,0.1409,0.8750,Culturual  Heritage
exp_16,Scene2,Off,Off,7.0600,7.1800,0.1200,0.3629,0.0055,0.9318,Tamed nature
exp_16,Scene2,Off,Off,7.4800,7.5600,0.0800,0.4685,-0.0892,0.8789,Tamed nature
exp_16,Scene2,Off,Off,7.6400,7.7000,0.0600,0.5854,-0.2544,0.7698,Tamed nature
exp_16,Scene2,Off,Off,7.8600,7.9400,0.0800,0.4849,-0.4319,0.7604,Tamed nature
exp_16,Scene2,Off,Off,7.9800,8.0400,0.0600,0.4808,-0.4403,0.7582,Tamed nature
exp_16,Scene2,Off,Off,8.2600,8.4600,0.2000,0.2472,-0.4705,0.8471,Tamed nature
exp_16,Scene2,Off,Off,8.5800,8.7400,0.1600,-0.0134,-0.4630,0.8863,Tamed nature
exp_16,Scene2,Off,Off,8.7800,8.8400,0.0600,0.0068,-0.4645,0.8855,Tamed nature
exp_16,Scene2,Off,Off,9.7400,9.8000,0.0600,0.9347,0.2034,-0.2916,Culturual  Heritage
exp_16,Scene2,Off,Off,9.8400,10.1400,0.3000,0.9130,0.2511,-0.3216,Culturual  Heritage
exp_16,Scene2,Off,Off,10.1800,10.3000,0.1200,0.8956,0.3063,-0.3227,Culturual  Heritage
exp_16,Scene2,Off,Off,10.3400,10.5600,0.2200,0.9023,0.2928,-0.3163,Culturual  Heritage
exp_16,Scene2,Off,Off,10.6000,10.7200,0.1200,0.8885,0.2885,-0.3568,Culturual  Heritage
exp_16,Scene2,Off,Off,10.7600,10.8400,0.0800,0.9199,0.3069,-0.2441,Culturual  Heritage
exp_16,Scene2,Off,Off,10.8800,11.1400,0.2600,0.9235,0.2946,-0.2457,Culturual  Heritage
exp_16,Scene2,Off,Off,11.2000,11.3400,0.1400,0.8996,0.2953,-0.3218,Culturual  Heritage
exp_16,Scene2,Off,Off,11.7400,11.8400,0.1000,0.6257,0.2921,-0.7233,Culturual  Heritage
exp_16,Scene2,Off,Off,12.0800,12.1400,0.0600,0.3889,0.2662,-0.8820,Culturual  Heritage
exp_16,Scene2,Off,Off,12.3200,12.4000,0.0800,0.1509,0.3033,-0.9409,Nature
exp_16,Scene2,Off,Off,12.6800,12.9400,0.2600,0.0406,0.3073,-0.9507,Nature
exp_16,Scene2,Off,Off,13.0800,13.1400,0.0600,-0.0224,0.4751,-0.8797,Nature
exp_16,Scene2,Off,Off,13.3000,13.4200,0.1200,-0.1504,0.5817,-0.7994,Nature
exp_16,Scene2,Off,Off,13.6000,13.8800,0.2800,-0.0840,0.3530,-0.9319,Nature
exp_16,Scene2,Off,Off,14.0600,14.1200,0.0600,-0.2955,0.3064,-0.9049,Nature
exp_16,Scene2,Off,Off,14.1800,14.3000,0.1200,-0.3909,0.3274,-0.8603,Nature
exp_16,Scene2,Off,Off,14.3800,14.4800,0.1000,-0.5878,0.2570,-0.7671,Culturual  Heritage
exp_16,Scene2,Off,Off,14.5400,14.6400,0.1000,-0.5931,0.2590,-0.7624,Culturual  Heritage
exp_16,Scene2,Off,Off,14.8400,14.9000,0.0600,-0.6766,0.0860,-0.7313,Culturual  Heritage
exp_16,Scene2,Off,Off,15.0000,15.0800,0.0800,-0.6962,0.0571,-0.7156,Culturual  Heritage
exp_16,Scene2,Off,Off,15.2000,15.2800,0.0800,-0.7483,0.0727,-0.6594,Culturual  Heritage
exp_16,Scene2,Off,Off,15.3600,15.4600,0.1000,-0.7882,0.0471,-0.6136,Culturual  Heritage
