Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_16,Scene1,On,On,0.4800,0.5400,0.0600,-0.7812,0.0480,0.6224,Text
exp_16,Scene1,On,On,0.5800,0.6400,0.0600,-0.7778,0.0341,0.6276,Text
exp_16,Scene1,On,On,0.8000,0.8800,0.0800,-0.8612,0.0853,0.5010,Culturual  Heritage
exp_16,Scene1,On,On,1.0800,1.2000,0.1200,-0.8770,0.0961,0.4707,Culturual  Heritage
exp_16,Scene1,On,On,1.3400,1.5200,0.1800,-0.8282,0.0781,0.5549,Culturual  Heritage
exp_16,Scene1,On,On,1.6400,1.7200,0.0800,-0.7699,0.1049,0.6294,Culturual  Heritage
exp_16,Scene1,On,On,1.7600,1.8600,0.1000,-0.7720,0.0813,0.6304,Text
exp_16,Scene1,On,On,1.9000,1.9800,0.0800,-0.7846,0.0655,0.6165,Text
exp_16,Scene1,On,On,2.0200,2.1800,0.1600,-0.7354,0.0853,0.6723,Text
exp_16,Scene1,On,On,2.2200,2.3000,0.0800,-0.7374,0.0594,0.6728,Text
exp_16,Scene1,On,On,2.3400,2.4200,0.0800,-0.7716,0.0788,0.6312,Text
exp_16,Scene1,On,On,2.8200,2.9000,0.0800,-0.9567,0.2771,0.0889,Text
exp_16,Scene1,On,On,3.0000,3.1200,0.1200,-0.9542,0.2664,-0.1362,Text
exp_16,Scene1,On,On,3.1800,3.3400,0.1600,-0.9485,0.2644,-0.1743,Text
exp_16,Scene1,On,On,3.3800,3.4600,0.0800,-0.9370,0.2643,-0.2285,Text
exp_16,Scene1,On,On,4.0200,4.1000,0.0800,-0.0930,0.0139,0.9956,Text
exp_16,Scene1,On,On,4.2600,4.3200,0.0600,0.3497,-0.0460,0.9357,Urban
exp_16,Scene1,On,On,4.4200,4.5200,0.1000,0.4705,-0.2089,0.8573,Culturual  Heritage
exp_16,Scene1,On,On,4.5600,4.6400,0.0800,0.4484,-0.2171,0.8671,Text
exp_16,Scene1,On,On,4.6800,4.8200,0.1400,0.5293,-0.1958,0.8255,Text
exp_16,Scene1,On,On,4.8600,5.0600,0.2000,0.5497,-0.1821,0.8153,Text
exp_16,Scene1,On,On,5.1200,5.1800,0.0600,0.6795,0.0944,0.7276,Culturual  Heritage
exp_16,Scene1,On,On,5.2800,5.4000,0.1200,0.7166,0.3332,0.6127,Culturual  Heritage
exp_16,Scene1,On,On,5.4800,5.6800,0.2000,0.7459,0.2778,0.6054,Culturual  Heritage
exp_16,Scene1,On,On,5.7800,5.9200,0.1400,0.8390,0.2735,0.4705,Text
exp_16,Scene1,On,On,6.0400,6.1400,0.1000,0.9331,0.3024,0.1947,Text
exp_16,Scene1,On,On,6.2200,6.4400,0.2200,0.9516,0.3055,0.0325,Culturual  Heritage
exp_16,Scene1,On,On,6.5600,6.6400,0.0800,0.9593,0.2727,-0.0733,Text
exp_16,Scene1,On,On,6.8200,6.8800,0.0600,0.9824,0.0192,-0.1859,Culturual  Heritage
exp_16,Scene1,On,On,6.9600,7.0400,0.0800,0.9954,0.0862,-0.0422,Culturual  Heritage
exp_16,Scene1,On,On,7.1200,7.1800,0.0600,0.9618,0.2738,0.0042,Text
exp_16,Scene1,On,On,7.2200,7.4800,0.2600,0.9553,0.2916,0.0482,Text
exp_16,Scene1,On,On,7.8800,7.9400,0.0600,0.4764,0.7298,-0.4904,Text
exp_16,Scene1,On,On,8.1000,8.1800,0.0800,0.3807,0.7856,-0.4878,Culturual  Heritage
exp_16,Scene1,On,On,8.2200,8.3800,0.1600,0.3935,0.7649,-0.5100,Text
exp_16,Scene1,On,On,8.5600,8.6200,0.0600,0.2995,0.7589,-0.5783,Text
