Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_9,Scene4,On,On,0.0600,0.1200,0.0600,-0.1379,-0.3151,0.9390,Text
exp_9,Scene4,On,On,0.1600,0.5000,0.3400,-0.2475,-0.2602,0.9333,Text
exp_9,Scene4,On,On,0.5400,0.6200,0.0800,-0.2810,-0.3042,0.9102,Text
exp_9,Scene4,On,On,0.7000,0.7600,0.0600,-0.0502,-0.3574,0.9326,Text
exp_9,Scene4,On,On,1.5800,1.6600,0.0800,0.3434,-0.2893,0.8935,Text
exp_9,Scene4,On,On,1.9400,2.0400,0.1000,0.1023,-0.2944,0.9502,Text
exp_9,Scene4,On,On,2.3000,2.4000,0.1000,0.0823,-0.3469,-0.9343,Others
exp_9,Scene4,On,On,3.0400,3.1000,0.0600,0.2741,-0.5805,-0.7667,Text
exp_9,Scene4,On,On,3.1400,3.2600,0.1200,0.0644,-0.5157,-0.8543,Text
exp_9,Scene4,On,On,3.5600,3.6200,0.0600,-0.0767,-0.5939,-0.8009,Text
exp_9,Scene4,On,On,3.7200,3.8400,0.1200,0.2655,-0.5772,-0.7723,Text
exp_9,Scene4,On,On,3.9200,4.1000,0.1800,0.2116,-0.5946,-0.7757,Text
exp_9,Scene4,On,On,4.3000,4.3800,0.0800,-0.0256,-0.6296,-0.7765,Text
exp_9,Scene4,On,On,4.4800,4.5600,0.0800,-0.0275,-0.6240,-0.7809,Text
exp_9,Scene4,On,On,4.9600,5.1000,0.1400,0.2346,-0.6190,-0.7496,Text
exp_9,Scene4,On,On,5.1400,5.2000,0.0600,0.0958,-0.5967,-0.7967,Text
exp_9,Scene4,On,On,5.2400,5.3200,0.0800,0.1157,-0.5938,-0.7963,Text
exp_9,Scene4,On,On,5.4200,5.5200,0.1000,-0.0253,-0.5844,-0.8111,Text
exp_9,Scene4,On,On,5.5600,5.6200,0.0600,-0.0308,-0.5978,-0.8010,Text
exp_9,Scene4,On,On,5.7000,5.8000,0.1000,0.1722,-0.5520,-0.8159,Text
exp_9,Scene4,On,On,6.5000,6.6200,0.1200,-0.1045,0.0259,-0.9942,Others
exp_9,Scene4,On,On,6.6800,6.7400,0.0600,-0.0942,0.0643,-0.9935,Others
exp_9,Scene4,On,On,7.0400,7.1200,0.0800,-0.1321,-0.0740,-0.9885,Others
exp_9,Scene4,On,On,7.3200,7.4800,0.1600,-0.2078,-0.2518,-0.9452,Others
exp_9,Scene4,On,On,7.8200,7.9400,0.1200,-0.1435,-0.3000,-0.9431,Others
exp_9,Scene4,On,On,7.9800,8.0600,0.0800,-0.1738,-0.1861,-0.9670,Others
exp_9,Scene4,On,On,8.1600,8.2200,0.0600,-0.1813,-0.3166,-0.9311,Others
exp_9,Scene4,On,On,8.2600,8.4000,0.1400,-0.1909,-0.3075,-0.9322,Others
exp_9,Scene4,On,On,8.4400,8.6800,0.2400,-0.1924,-0.3262,-0.9255,Others
exp_9,Scene4,On,On,8.7200,8.8000,0.0800,-0.1513,-0.2988,-0.9422,Others
exp_9,Scene4,On,On,9.0400,9.1400,0.1000,-0.1018,-0.3270,-0.9395,Others
exp_9,Scene4,On,On,9.1800,9.2400,0.0600,-0.0837,-0.3246,-0.9421,Others
exp_9,Scene4,On,On,9.7600,9.8400,0.0800,-0.1009,-0.3159,-0.9434,Others
exp_9,Scene4,On,On,10.0400,10.1400,0.1000,-0.0067,-0.3507,-0.9365,Others
exp_9,Scene4,On,On,10.1800,10.3000,0.1200,0.0172,-0.3475,-0.9375,Others
exp_9,Scene4,On,On,10.7200,10.7800,0.0600,-0.0184,-0.2797,-0.9599,Others
exp_9,Scene4,On,On,10.8200,10.9600,0.1400,-0.0264,-0.2975,-0.9544,Others
exp_9,Scene4,On,On,11.0000,11.0600,0.0600,-0.0096,-0.2777,-0.9606,Others
exp_9,Scene4,On,On,12.8800,13.0000,0.1200,0.6821,-0.2522,-0.6863,Urban
exp_9,Scene4,On,On,13.1400,13.2400,0.1000,0.6733,-0.2218,-0.7053,Urban
exp_9,Scene4,On,On,13.3800,13.4400,0.0600,0.6951,-0.2509,-0.6737,Urban
exp_9,Scene4,On,On,14.4800,14.5400,0.0600,0.7515,-0.1348,-0.6458,Urban
exp_9,Scene4,On,On,16.8800,16.9400,0.0600,0.6279,-0.3228,-0.7082,Urban
exp_9,Scene4,On,On,17.5800,17.6600,0.0800,0.6692,-0.2773,-0.6894,Urban
exp_9,Scene4,On,On,17.9800,18.0400,0.0600,0.7460,-0.1455,-0.6498,Urban
exp_9,Scene4,On,On,18.1600,18.3400,0.1800,0.7330,-0.0984,-0.6731,Urban
exp_9,Scene4,On,On,18.5400,18.6200,0.0800,0.7182,-0.1372,-0.6822,Urban
exp_9,Scene4,On,On,18.7200,18.7800,0.0600,0.7101,-0.2615,-0.6537,Urban
exp_9,Scene4,On,On,21.4800,21.5400,0.0600,-0.9351,0.3534,-0.0270,Text
exp_9,Scene4,On,On,22.1200,22.2600,0.1400,0.9956,0.0934,-0.0009,Tamed nature
exp_9,Scene4,On,On,22.3800,22.4600,0.0800,0.9505,-0.0590,0.3050,Tamed nature
exp_9,Scene4,On,On,22.5000,22.6200,0.1200,0.9542,-0.0349,0.2972,Tamed nature
exp_9,Scene4,On,On,23.4000,23.4600,0.0600,0.7582,0.0221,0.6516,Culturual  Heritage
exp_9,Scene4,On,On,23.5200,23.6200,0.1000,0.4583,-0.0915,0.8841,Culturual  Heritage
exp_9,Scene4,On,On,25.0400,25.1200,0.0800,0.0269,0.2665,0.9635,Culturual  Heritage
exp_9,Scene4,On,On,25.3200,25.3800,0.0600,0.1125,0.3309,0.9369,Culturual  Heritage
exp_9,Scene4,On,On,25.4200,25.5200,0.1000,0.1436,0.3185,0.9370,Culturual  Heritage
exp_9,Scene4,On,On,25.6200,25.7600,0.1400,0.0225,0.3236,0.9459,Culturual  Heritage
exp_9,Scene4,On,On,25.8400,25.9600,0.1200,0.0475,0.3324,0.9419,Culturual  Heritage
exp_9,Scene4,On,On,26.0000,26.0600,0.0600,0.0579,0.3363,0.9400,Culturual  Heritage
exp_9,Scene4,On,On,26.1200,26.2000,0.0800,0.1397,0.1527,0.9783,Culturual  Heritage
exp_9,Scene4,On,On,26.7200,26.8600,0.1400,0.2178,-0.0391,0.9752,Culturual  Heritage
exp_9,Scene4,On,On,26.9800,27.0600,0.0800,0.3340,-0.3368,0.8803,Text
exp_9,Scene4,On,On,27.5800,27.6400,0.0600,0.1955,-0.1493,0.9693,Culturual  Heritage
exp_9,Scene4,On,On,28.0000,28.0600,0.0600,-0.0402,-0.1817,0.9825,Culturual  Heritage
exp_9,Scene4,On,On,28.1000,28.2600,0.1600,-0.0302,-0.1676,0.9854,Culturual  Heritage
exp_9,Scene4,On,On,28.3000,28.3800,0.0800,-0.0310,-0.1070,0.9938,Culturual  Heritage
exp_9,Scene4,On,On,28.4600,28.6200,0.1600,0.1757,-0.4043,0.8976,Others
exp_9,Scene4,On,On,28.6600,28.7400,0.0800,0.1661,-0.3969,0.9027,Others
exp_9,Scene4,On,On,28.9600,29.0400,0.0800,0.3126,-0.3216,0.8938,Text
exp_9,Scene4,On,On,29.1400,29.3200,0.1800,0.0430,-0.3581,0.9327,Text
exp_9,Scene4,On,On,29.3600,29.4200,0.0600,0.2012,-0.0233,0.9793,Culturual  Heritage
exp_9,Scene4,On,On,29.5200,29.7400,0.2200,0.0927,-0.2425,0.9657,Text
exp_9,Scene4,On,On,30.1000,30.1800,0.0800,0.2191,-0.1389,0.9658,Culturual  Heritage
exp_9,Scene4,On,On,30.2200,30.3600,0.1400,0.2320,-0.1507,0.9610,Culturual  Heritage
exp_9,Scene4,On,On,30.6400,30.8000,0.1600,0.3644,-0.3095,0.8783,Text
exp_9,Scene4,On,On,30.8400,31.2200,0.3800,0.3462,-0.2930,0.8912,Text
exp_9,Scene4,On,On,31.3400,31.4000,0.0600,0.1188,-0.1932,0.9739,Culturual  Heritage
exp_9,Scene4,On,On,31.4600,31.6200,0.1600,0.1162,-0.1548,0.9811,Culturual  Heritage
exp_9,Scene4,On,On,32.1800,32.2400,0.0600,-0.3207,-0.2432,0.9154,Text
exp_9,Scene4,On,On,32.3600,32.4800,0.1200,-0.2320,-0.1740,0.9570,Culturual  Heritage
exp_9,Scene4,On,On,33.2600,33.3200,0.0600,-0.9055,-0.1169,0.4080,Tamed nature
exp_9,Scene4,On,On,33.9400,34.0000,0.0600,-0.7805,0.3558,0.5141,Culturual  Heritage
exp_9,Scene4,On,On,34.0600,34.1200,0.0600,-0.7764,0.3571,0.5193,Culturual  Heritage
exp_9,Scene4,On,On,34.3200,34.3800,0.0600,-0.6370,0.6258,0.4501,Tamed nature
exp_9,Scene4,On,On,34.5000,34.5600,0.0600,-0.5389,0.7097,0.4538,Others
exp_9,Scene4,On,On,34.7200,34.7800,0.0600,-0.5034,0.7948,0.3389,Text
exp_9,Scene4,On,On,35.1200,35.2200,0.1000,-0.4710,0.7790,0.4138,Others
exp_9,Scene4,On,On,35.5000,35.5600,0.0600,-0.3892,0.3254,0.8618,Culturual  Heritage
exp_9,Scene4,On,On,35.7800,35.8400,0.0600,-0.1270,0.4871,0.8641,Culturual  Heritage
exp_9,Scene4,On,On,36.1200,36.2000,0.0800,0.0762,0.2182,0.9729,Culturual  Heritage
exp_9,Scene4,On,On,36.3800,36.4400,0.0600,0.0272,0.3110,0.9500,Culturual  Heritage
exp_9,Scene4,On,On,36.6800,36.7800,0.1000,-0.0106,0.6417,0.7669,Culturual  Heritage
exp_9,Scene4,On,On,37.3800,37.4400,0.0600,-0.1992,0.9100,0.3635,Text
exp_9,Scene4,On,On,38.1600,38.2200,0.0600,-0.2811,0.7287,0.6245,Culturual  Heritage
exp_9,Scene4,On,On,38.3800,38.4400,0.0600,0.0008,0.6968,0.7172,Culturual  Heritage
exp_9,Scene4,On,On,40.0600,40.1200,0.0600,0.9014,0.3519,0.2524,Text
exp_9,Scene4,On,On,40.2200,40.2800,0.0600,0.9381,0.3040,0.1661,Text
exp_9,Scene4,On,On,40.4400,40.5000,0.0600,0.9367,0.3434,0.0681,Text
exp_9,Scene4,On,On,41.0400,41.1400,0.1000,0.8638,0.2560,-0.4338,Text
exp_9,Scene4,On,On,41.4400,41.5400,0.1000,0.9121,0.1136,-0.3939,Urban
exp_9,Scene4,On,On,44.6400,44.7200,0.0800,0.9714,-0.1882,-0.1448,Tamed nature
exp_9,Scene4,On,On,46.8000,46.8800,0.0800,0.1021,-0.0522,0.9934,Culturual  Heritage
exp_9,Scene4,On,On,50.3000,50.3800,0.0800,-0.6879,0.5051,-0.5212,Urban
exp_9,Scene4,On,On,50.9600,51.0800,0.1200,-0.8502,-0.1695,-0.4984,Urban
exp_9,Scene4,On,On,52.8400,52.9600,0.1200,-0.7384,-0.2766,0.6151,Others
exp_9,Scene4,On,On,53.0400,53.2000,0.1600,-0.7176,-0.2517,0.6494,Others
exp_9,Scene4,On,On,54.1000,54.2600,0.1600,-0.8175,-0.0378,0.5747,Culturual  Heritage
exp_9,Scene4,On,On,54.3000,54.3800,0.0800,-0.8107,-0.0465,0.5836,Culturual  Heritage
exp_9,Scene4,On,On,54.4200,54.5000,0.0800,-0.8167,-0.0794,0.5715,Tamed nature
exp_9,Scene4,On,On,54.5400,54.6000,0.0600,-0.8031,-0.1018,0.5871,Tamed nature
exp_9,Scene4,On,On,54.7400,54.8400,0.1000,-0.7902,-0.0506,0.6107,Culturual  Heritage
exp_9,Scene4,On,On,54.8800,54.9600,0.0800,-0.8006,-0.0548,0.5967,Tamed nature
exp_9,Scene4,On,On,55.0000,55.1600,0.1600,-0.7782,-0.0485,0.6262,Culturual  Heritage
exp_9,Scene4,On,On,55.2000,55.2600,0.0600,-0.7971,-0.0808,0.5984,Tamed nature
exp_9,Scene4,On,On,56.1000,56.1600,0.0600,-0.7878,-0.1063,0.6067,Tamed nature
exp_9,Scene4,On,On,56.7000,56.7600,0.0600,-0.8156,-0.0727,0.5741,Tamed nature
exp_9,Scene4,On,On,57.3200,57.3800,0.0600,-0.8120,-0.0461,0.5818,Culturual  Heritage
exp_9,Scene4,On,On,57.4800,57.5400,0.0600,-0.8178,-0.0870,0.5689,Tamed nature
exp_9,Scene4,On,On,58.1200,58.1800,0.0600,-0.8719,0.1217,0.4744,Tamed nature
exp_9,Scene4,On,On,58.3800,58.4800,0.1000,-0.7917,-0.1156,0.5998,Tamed nature
exp_9,Scene4,On,On,58.5600,58.6200,0.0600,-0.8016,-0.0990,0.5896,Tamed nature
exp_9,Scene4,On,On,58.6600,58.7200,0.0600,-0.7969,-0.0260,0.6035,Culturual  Heritage
exp_9,Scene4,On,On,58.8400,58.9400,0.1000,-0.7988,-0.0065,0.6015,Culturual  Heritage
