Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_41,Scene7,Off,On,0.1000,0.2800,0.1800,0.2921,0.1206,0.9488,Culturual  Heritage
exp_41,Scene7,Off,On,0.3200,0.3800,0.0600,0.4635,0.1421,0.8746,Culturual  Heritage
exp_41,Scene7,Off,On,0.4200,0.5800,0.1600,0.4882,0.1618,0.8576,Culturual  Heritage
exp_41,Scene7,Off,On,0.6200,0.9200,0.3000,0.5058,0.1717,0.8454,Culturual  Heritage
exp_41,Scene7,Off,On,0.9600,1.0800,0.1200,0.4965,0.1672,0.8518,Culturual  Heritage
exp_41,Scene7,Off,On,1.1600,1.5000,0.3400,0.4155,0.2712,0.8682,Culturual  Heritage
exp_41,Scene7,Off,On,1.6200,1.6800,0.0600,0.4856,0.1906,0.8531,Culturual  Heritage
exp_41,Scene7,Off,On,1.7200,2.0600,0.3400,0.4709,0.1972,0.8599,Culturual  Heritage
exp_41,Scene7,Off,On,2.1600,2.4800,0.3200,0.1532,0.2917,0.9442,Culturual  Heritage
exp_41,Scene7,Off,On,2.5400,2.7800,0.2400,0.1234,0.1778,0.9763,Culturual  Heritage
exp_41,Scene7,Off,On,2.8200,2.9400,0.1200,0.1004,0.1724,0.9799,Culturual  Heritage
exp_41,Scene7,Off,On,3.0000,3.2000,0.2000,0.0470,0.1619,0.9857,Culturual  Heritage
exp_41,Scene7,Off,On,3.2400,3.3200,0.0800,0.0198,0.1633,0.9864,Culturual  Heritage
exp_41,Scene7,Off,On,3.3600,3.4200,0.0600,-0.0285,0.1432,0.9893,Culturual  Heritage
exp_41,Scene7,Off,On,3.4800,3.5400,0.0600,0.0590,0.4646,0.8836,Culturual  Heritage
exp_41,Scene7,Off,On,3.5800,3.6600,0.0800,0.0266,0.4592,0.8879,Culturual  Heritage
exp_41,Scene7,Off,On,3.8000,3.9000,0.1000,-0.0640,0.0779,0.9949,Culturual  Heritage
exp_41,Scene7,Off,On,3.9400,4.0200,0.0800,-0.0644,0.0778,0.9949,Culturual  Heritage
exp_41,Scene7,Off,On,4.0600,4.1600,0.1000,-0.0504,0.0926,0.9944,Culturual  Heritage
exp_41,Scene7,Off,On,4.2400,4.3400,0.1000,-0.3090,0.1424,0.9403,Culturual  Heritage
exp_41,Scene7,Off,On,4.3800,4.8000,0.4200,-0.3327,0.1220,0.9351,Culturual  Heritage
exp_41,Scene7,Off,On,4.8400,4.9000,0.0600,-0.3180,0.1406,0.9376,Culturual  Heritage
exp_41,Scene7,Off,On,4.9800,5.0400,0.0600,-0.5210,0.1559,0.8392,Culturual  Heritage
exp_41,Scene7,Off,On,5.0800,5.3400,0.2600,-0.5147,0.1924,0.8355,Culturual  Heritage
exp_41,Scene7,Off,On,5.3800,5.4600,0.0800,-0.3672,0.3868,0.8459,Culturual  Heritage
exp_41,Scene7,Off,On,5.5400,5.6000,0.0600,-0.3916,0.3493,0.8512,Culturual  Heritage
exp_41,Scene7,Off,On,5.6400,5.7400,0.1000,-0.4005,0.3259,0.8564,Culturual  Heritage
exp_41,Scene7,Off,On,5.7800,5.9600,0.1800,-0.4074,0.3007,0.8623,Culturual  Heritage
exp_41,Scene7,Off,On,6.0000,6.0800,0.0800,-0.4200,0.2797,0.8633,Culturual  Heritage
exp_41,Scene7,Off,On,6.1400,6.4800,0.3400,-0.4252,0.2693,0.8641,Culturual  Heritage
exp_41,Scene7,Off,On,6.5200,6.7800,0.2600,-0.5194,0.0476,0.8532,Culturual  Heritage
exp_41,Scene7,Off,On,6.8200,7.0000,0.1800,-0.4395,0.2679,0.8574,Culturual  Heritage
exp_41,Scene7,Off,On,7.0400,7.4000,0.3600,-0.4567,0.2639,0.8496,Culturual  Heritage
exp_41,Scene7,Off,On,7.4800,7.9000,0.4200,-0.4487,-0.0911,0.8890,Culturual  Heritage
