Participant,heritage,Text on-off,Audio on-off,Fix.startTime,Fix.endTime,Fix.duration,Fix.x,Fix.y,Fix.z,Fix.objectType
exp_23,Scene3,On,Off,0.5200,0.6200,0.1000,-0.9534,-0.0124,-0.3016,Text
exp_23,Scene3,On,Off,0.6600,0.8200,0.1600,-0.9947,0.0539,-0.0871,Text
exp_23,Scene3,On,Off,0.8600,0.9800,0.1200,-0.9628,-0.0400,-0.2671,Tamed nature
exp_23,Scene3,On,Off,1.1000,1.1600,0.0600,-0.8790,-0.0207,-0.4763,Text
exp_23,Scene3,On,Off,1.2000,1.2600,0.0600,-0.8531,-0.0146,-0.5215,Text
exp_23,Scene3,On,Off,1.4800,1.6800,0.2000,-0.6704,0.0193,-0.7418,Text
exp_23,Scene3,On,Off,1.8200,1.8800,0.0600,-0.6053,0.0356,-0.7952,Text
exp_23,Scene3,On,Off,1.9600,2.0600,0.1000,-0.6376,0.0398,-0.7693,Text
exp_23,Scene3,On,Off,2.3200,2.3800,0.0600,-0.8668,0.0726,-0.4934,Text
exp_23,Scene3,On,Off,2.5000,2.6000,0.1000,-0.8838,0.0599,-0.4641,Text
exp_23,Scene3,On,Off,2.8600,2.9400,0.0800,-0.9256,0.1094,-0.3623,Text
exp_23,Scene3,On,Off,3.4600,3.5400,0.0800,-0.8180,0.5377,-0.2046,Tamed nature
exp_23,Scene3,On,Off,3.6000,3.7400,0.1400,-0.7519,0.6104,-0.2492,Others
exp_23,Scene3,On,Off,3.8000,3.9200,0.1200,-0.7161,0.6315,-0.2974,Text
exp_23,Scene3,On,Off,3.9600,4.0200,0.0600,-0.6731,0.6172,-0.4073,Text
exp_23,Scene3,On,Off,4.0600,4.1800,0.1200,-0.6697,0.6223,-0.4053,Text
exp_23,Scene3,On,Off,4.3400,4.5800,0.2400,-0.6965,0.6458,-0.3126,Text
exp_23,Scene3,On,Off,4.6400,4.9200,0.2800,-0.6958,0.6039,-0.3888,Text
exp_23,Scene3,On,Off,4.9600,5.3600,0.4000,-0.6879,0.5773,-0.4400,Others
exp_23,Scene3,On,Off,5.4400,5.9800,0.5400,-0.7588,0.6075,-0.2349,Others
exp_23,Scene3,On,Off,6.0200,6.2600,0.2400,-0.8001,0.5823,-0.1441,Others
exp_23,Scene3,On,Off,6.3000,6.3600,0.0600,-0.8722,0.4204,-0.2502,Tamed nature
exp_23,Scene3,On,Off,6.4000,6.4800,0.0800,-0.8103,0.5713,-0.1305,Others
exp_23,Scene3,On,Off,6.5600,6.7000,0.1400,-0.7831,0.5602,-0.2699,Tamed nature
exp_23,Scene3,On,Off,6.7400,6.8200,0.0800,-0.7719,0.5748,-0.2718,Others
exp_23,Scene3,On,Off,6.8600,6.9200,0.0600,-0.7668,0.5904,-0.2519,Others
exp_23,Scene3,On,Off,6.9600,7.0600,0.1000,-0.8642,0.4994,-0.0612,Others
exp_23,Scene3,On,Off,7.2800,7.4000,0.1200,-0.7880,0.5537,-0.2691,Tamed nature
exp_23,Scene3,On,Off,7.4400,7.5200,0.0800,-0.8441,0.5356,-0.0254,Others
exp_23,Scene3,On,Off,7.5600,7.7800,0.2200,-0.8229,0.5673,-0.0321,Others
